,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,Label
16048,33.589375,1875,55.82122323,4963,147.7550565,123397.2148,351.2793971,213.6875,76.0,68,1.175880235,0.414733973,1.643893055,174.5863902,13.21311433,7.727393813,0.0701775,0.0,1.738549169,0.58482759,1.709905648,6.14e-05,0.007838638,0.0097144,5e-06,1.238659118,0.806909089,1
19486,0.53412,2381,4457.799745,4826,9035.422751,121717.6168,348.8805194,211.9705882,74.0,66,1.186399761,0.418397073,1.645891169,0.04245659,0.20604997,0.190283147,0.1018335,0.0,1.287789274,0.923480586,1.082859797,0.000256726,0.016022661,0.011763,1.1e-05,0.733461203,1.362123669,0
11065,121.487185,54118,445.4626223,124292,1023.087332,47308.52261,217.5052243,200.4606742,76.0,68,1.71665772,0.608999966,1.085026902,347.1185231,18.63111706,30.58129757,30.2878555,0.0,0.047250319,1.64140977,0.609232392,0.000174146,0.013196444,0.027352368,0.026692,0.050041343,0.482460744,1
1390,105.727914,496,4.691287109,392,3.707630134,8.96,2.993325909,59.2,62.0,62,-2.80624304,-0.935414347,0.050562938,1078.748342,32.84430456,56.38121887,60.400983,0.0,-0.367165405,1.716620876,0.582539811,2.06e-09,4.54e-05,15.088989,15.088936,1.167486657,3.01e-06,1
7342,1.119994,1108,989.2910141,3635,3245.553101,256787.2941,506.7418417,279.0,76.0,68,1.201795372,0.416385589,1.816279002,0.066275315,0.257439925,1.024646706,1.094633,0.0,-0.815564573,3.980139083,0.251247501,0.000142014,0.011916972,0.0146234,0.024278,-0.810155439,0.814924873,1
4151,89.876095,88149,980.7835999,54194,602.9856994,3083.563623,55.52984443,117.9312345,105.0,66,0.698609978,0.935195029,0.470866303,503.023366,22.4281824,31.09038593,34.344174,0.0,-0.43522761,1.386219595,0.721386427,1.305691828,1.142668731,0.395635991,1e-06,0.346237698,2.888181959,0
2458,0.254998,4154,16290.32385,5658,22188.40932,13194.13275,114.8657161,142.2028986,105.0,66,0.971644973,0.663408553,0.807759317,0.00462445,0.068003307,0.138149797,0.137303,0.0,0.037356879,2.031515859,0.492243265,6.54753e-05,0.008091678,0.012920636,8e-06,1.595792187,0.626260013,0
23144,0.263707,4010,15206.2706,5235,19851.5777,14155.80852,118.978185,146.7460317,105.0,66,1.052613932,0.678662494,0.810776166,0.004597421,0.067804284,0.140370016,0.12172,0.0,0.8251698,2.070223403,0.483039656,0.000139206,0.01179855,0.013854273,1.3e-05,1.173133369,0.851618143,0
9515,0.025284,55,2175.28872,66,2610.346464,30.25,5.5,60.5,60.5,55,0.0,1.0,0.090909091,0.00015982,0.012642,0.012642,0.012642,0.0,0.0,1.0,1.0,0.0,0.0,0.025284,0.025284,-10.0,0.0,0
19159,33.817652,1807,53.43363283,4828,142.7656775,145520.371,381.4713239,228.7931034,76.0,68,1.201608828,0.421507708,1.667320029,186.7890838,13.6670803,7.940882586,0.061197,0.0,1.729634732,0.581022604,1.721103435,21.71045507,4.659447936,1.656980667,3.9e-05,0.35560901,2.812011045,1
535,75.405021,96234,1276.228011,178260,2364.033557,20185.09456,142.0742572,177.7810881,173.0,68,0.100956109,0.772702179,0.799152816,303.8976444,17.43266028,28.73008446,28.1006615,0.0,0.108317884,1.648060824,0.606773722,0.00010655,0.010322284,0.017964745,0.015488,0.239941537,0.574585644,1
14812,33.966779,1875,55.20099507,4895,144.1113978,126671.0114,355.9087122,218.3870968,76.0,68,1.200199028,0.422544016,1.62971493,181.8258647,13.48428213,8.07385071,0.068974,0.0,1.780935009,0.598760144,1.670117843,0.000168143,0.012966988,0.0126457,8e-06,0.974605682,1.025406882,1
4792,4.363152,353,80.90481377,327,74.94581899,487.75,22.08506283,85.0,78.0,66,0.950868927,0.860309982,0.259824269,3.548424289,1.883726171,3.2627105,4.347623,0.0,-1.727818804,1.732051372,0.577350081,2.43e-09,4.9304e-05,5.73333e-05,2e-05,0.757206291,0.85995428,0
21858,30.121652,1647,54.67827595,1159,38.4773053,16351.47392,127.8728819,133.6190476,66.0,60,1.586396896,0.575720564,0.956995909,163.9303527,12.80352892,7.20536119,0.060604,0.0,1.674090925,0.562763691,1.776944775,5.04866e-05,0.00710539,0.010792333,0.000719,1.417703009,0.658373882,0
18900,33.899026,1806,53.27586698,4829,142.4524705,145619.8193,381.60165,228.7931034,76.0,68,1.20119845,0.421363753,1.667889653,189.1341212,13.75260416,8.615666414,0.066603,0.0,1.864897,0.626475271,1.596232201,4.83e-05,0.006948784,0.01220675,7.4e-05,1.746024905,0.569257505,1
17948,177.001339,315,1.779647554,618,3.491499011,319.41,17.87204521,93.3,105.0,105,-1.963961012,-0.654653671,0.191554611,3341.512945,57.80582103,70.8136547,59.0222155,0.0,0.611950786,1.225026363,0.816308963,6.87e-11,8.28654e-06,3.1e-05,2e-05,1.327454678,0.267307589,0
4416,120.832004,504,4.17108037,496,4.104872745,8.968858131,2.994805191,58.82352941,56.0,56,2.828427125,0.942809042,0.050911688,1382.955224,37.18810594,56.86966288,60.416014,0.0,-0.286087529,1.529243328,0.653918171,1.12e-09,3.34e-05,0.015009375,0.01496,1.476359585,0.002228191,1
16639,120.036185,188361,1569.20182,394995,3290.632737,8736.306818,93.46821288,128.2946998,107.0,68,0.683484764,0.645082408,0.728543058,735.9787248,27.12892782,83.78845845,87.999356,35.597417,-0.465653959,1.77637103,0.323778815,5.67e-05,0.007530968,0.010935032,0.015225,-0.569643547,0.688701061,1
13246,28.899323,9133,316.0281644,12112,419.1101639,17221.90562,131.2322583,163.4230769,123.0,66,0.924080956,0.742371412,0.803021585,159.8947044,12.64494778,8.039987662,0.473704,0.0,1.795092505,0.635826087,1.572757113,0.011880644,0.108998367,0.0324203,0.000128,0.296264073,3.362040651,0
11081,38.510998,9101,236.3221021,13378,347.3812857,3387.447021,58.20177851,117.078125,105.0,66,0.622564738,0.877604195,0.497119154,29.39050297,5.421300856,37.05396484,37.855943,0.0,-0.443792834,6.834884436,0.146308253,0.000134661,0.011604348,0.015018545,0.024853,-0.847480153,0.772667896,0
12936,118.016405,513,4.346853304,315,2.66912045,338.0,18.38477631,92.0,105.0,105,-2.121320344,-0.707106781,0.199834525,2320.694045,48.17358244,59.01086622,59.016062,0.0,-0.000323566,1.224963211,0.816351047,8.67e-09,9.30997e-05,0.015631333,0.015552,0.852133002,0.005955967,0
13310,0.025228,108,4280.957666,230,9116.854289,456.64,21.36913662,67.6,60.0,54,1.066959344,0.63643189,0.316111489,0.000101092,0.010054436,0.0051196,9e-05,0.0,1.500710724,0.509188181,1.963910471,0.0,0.0,0.025015,0.025015,-10.0,0.0,0
10009,177.001045,618,3.49150481,381,2.152529664,351.9669421,18.76078202,90.81818182,105.0,105,-2.267786838,-0.755928946,0.206575177,3451.334907,58.748063,64.38405873,59.026014,0.0,0.273611305,1.095935005,0.91246287,8.85e-09,9.40674e-05,0.025502,0.025391,1.18000558,0.003688626,0
8402,118.026092,513,4.346496536,381,3.228099766,365.04,19.10601999,89.4,105.0,105,-2.449489743,-0.816496581,0.21371387,2401.373239,49.00380842,53.122377,59.0130875,0.0,-0.360627716,1.084045888,0.922470175,5.9e-10,2.42808e-05,0.025436667,0.025405,1.304187347,0.000954558,0
13562,0.306507,1017,3318.031888,3964,12932.82046,529582.0898,727.7239105,311.3125,72.0,68,0.986552028,0.334347266,2.337599391,0.01825,0.135092559,0.181580313,0.2891445,0.0,-2.388677541,1.344117791,0.743982415,9.49e-05,0.009739776,0.0123854,5e-05,1.266497256,0.786391746,1
8081,120.486094,97982,813.2224786,227661,1889.52096,11343.31718,106.5050101,133.13287,107.0,68,0.736102554,0.611547475,0.799990341,194.0246066,13.92927157,39.49563971,40.6674405,0.0,-0.252375176,2.835441861,0.352678718,5.71e-05,0.007558143,0.015030701,0.015362,-0.043833427,0.502847,1
13407,33.350614,1806,54.15192656,4895,146.7739095,141410.8322,376.0463166,223.3666667,76.0,68,1.175653053,0.413158326,1.683538203,179.2359248,13.38790218,8.150173967,0.066805,0.0,1.811344793,0.60877155,1.642652321,4.92e-05,0.007016404,0.010531889,5.3e-05,1.493484252,0.666205662,1
7258,0.062675,621,9908.256881,1226,19561.22856,15002.91556,122.4863893,123.1333333,93.0,60,0.738041186,0.515431418,0.994745988,0.000255081,0.015971264,0.026829867,0.033946,0.03421,-1.336675672,-0.462088245,0.59527929,0.00015716,0.012536332,0.017675,3.9e-05,1.406791128,0.709269112,0
13215,119.244195,873,7.321111103,772,6.474109704,105.3799622,10.26547428,71.52173913,68.0,68,1.029199149,0.343066383,0.143529428,1599.412795,39.99265927,78.23505874,90.597481,0.0,-0.927351856,1.956235473,0.511185905,47.73739602,6.909225428,10.5541415,6e-06,1.527542502,0.654645897,1
5361,33.687093,5411,160.6253172,8240,244.6040684,162124.1965,402.6464907,235.362069,149.5,68,0.639732899,0.415655104,1.710753532,91.57142854,9.569296136,4.6960925,0.2673505,0.0,1.388422493,0.490745864,2.037714576,0.000922262,0.030368763,0.021077857,2e-06,0.693997884,1.44078986,1
1659,0.015554,171,10993.95654,105,6750.675068,338.0,18.38477631,92.0,105.0,105,-2.121320344,-0.707106781,0.199834525,5.36994e-05,0.007327987,0.010363333,0.015536,0.0,-2.117634773,1.414212851,0.707107137,0.0,0.0,0.015536,0.015536,-10.0,0.0,0
18787,1.522001,1053,691.8523707,6121,4021.679355,658106.2449,811.2374775,512.4285714,66.0,66,1.650916965,0.550305655,1.583123039,0.369007389,0.607459784,0.351875857,0.0449415,0.0,1.515825566,0.579257864,1.726346869,0.000109608,0.010469405,0.0131236,3.1e-05,1.250558233,0.797754008,0
13571,9.617983,18836,1958.414774,15319,1592.745589,7318.514844,85.54831877,142.3125,114.0,60,0.992859956,0.962175542,0.60113004,6.145611225,2.479034333,3.320440438,3.7435915,0.916557,-0.512075678,0.969685416,0.746598043,0.000737681,0.027160277,0.020341595,2.7e-05,0.747952426,1.335208813,0
3904,120.876513,44716,369.9312537,32694,270.4743807,4552.997533,67.47590335,111.5417867,87.0,56,1.091135599,0.823135134,0.60493834,1248.562668,35.33500626,60.95846555,62.8246425,0.0,-0.158441484,1.72515791,0.579657082,0.202191921,0.44965756,0.294558184,2e-06,0.655067789,1.526549202,1
9366,120.47212,232666,1931.285014,61148,507.5697182,212938.1712,461.4522415,370.9772727,180.0,68,1.241584213,0.656573412,1.243882781,1217.072009,34.88655915,59.6198546,59.634848,0.0,-0.001289327,1.708963453,0.585150021,0.06513358,0.255212813,0.108559555,2e-05,0.425290384,2.350901426,1
22847,0.122505,1032,8424.145953,3635,29672.25828,464543.2148,681.5740714,291.6875,72.0,68,0.966971203,0.328192502,2.336658484,0.001523208,0.039028304,0.073545938,0.0668545,0.0,0.51435268,1.884425683,0.530665661,0.000149391,0.012222547,0.0149776,4e-06,1.225080127,0.81605514,1
23203,120.831973,612,5.064884606,544,4.50211965,0.0,0.0,68.0,68.0,68,-10.0,-10.0,0.0,1382.936472,37.18785382,56.86927894,60.415958,0.0,-0.286115924,1.529243371,0.653918153,2.45e-09,4.95e-05,0.015293625,0.015195,1.993957021,0.003234155,1
23432,7.932982,1767,222.7409567,4506,568.0083479,158636.3136,398.2917443,250.92,78.0,54,1.302462347,0.494411453,1.587325619,9.93551069,3.152064512,1.6262188,0.035902,0.0,1.513595417,0.515921801,1.938278239,0.000283723,0.016844092,0.019681833,4.7e-05,1.165680706,0.85581927,0
23588,59.025311,342,5.79412449,276,4.675960115,372.4897959,19.29999471,88.28571429,105.0,105,-2.598076211,-0.866025404,0.218608354,852.1364317,29.19137598,25.30970586,0.067153,0.0,2.594179138,0.867026819,1.15336686,4.23e-11,6.5e-06,0.0249015,0.024895,1.0,0.000261028,0
7393,120.762568,38557,319.2793979,84362,698.5773936,40345.00059,200.8606497,194.1848341,76.0,68,1.765176519,0.628220781,1.034378666,289.6537334,17.01921659,36.84477866,37.958586,0.0,-0.196332305,2.164892753,0.461916646,0.000511546,0.022617377,0.033576607,0.026647,0.306384196,0.67360519,1
16070,34.118301,6228,182.5413288,8529,249.9831395,147623.1615,384.2175966,217.0147059,148.0,68,0.538872034,0.387839358,1.77046802,94.50224325,9.721226427,4.940597971,0.119042,0.0,1.487946816,0.508227846,1.967621427,0.642685806,0.801676871,0.176068826,8e-06,0.219615699,4.553201659,1
19870,0.057405,171,2978.834596,171,2978.834596,380.25,19.5,85.5,85.5,66,0.0,1.0,0.228070175,0.00045588,0.021351354,0.022072,0.0154415,0.0,0.931627113,1.033751785,0.967350204,0.0,0.0,0.015435,0.015435,-10.0,0.0,0
16416,176.999848,5439,30.72883995,3825,21.61018805,18014.44114,134.2178868,159.7241379,105.0,66,1.223178353,0.698298417,0.840310604,1290.858098,35.92851371,12.24309867,0.049526,0.0,1.018152833,0.340762737,2.934593168,0.000115305,0.010738013,0.002997571,5e-06,0.27868949,3.582237643,0
23123,23.884704,3709,155.2876686,4950,207.2456079,19797.06926,140.7020585,149.2931034,97.0,66,1.114975232,0.591982124,0.942455179,137.1810108,11.71242976,9.907535534,0.0873825,0.0,2.515315755,0.845899249,1.182173883,8.65094e-05,0.009301044,0.008446938,5e-06,0.907633347,1.101114314,0
14989,33.647703,1808,53.73323701,4896,145.5077038,141499.3822,376.1640363,223.4666667,76.0,68,1.176082659,0.41329487,1.683311618,182.6666587,13.51542299,8.259360133,0.068387,0.0,1.81813913,0.6111063,1.63637652,5.35e-05,0.007314199,0.010430778,2.7e-05,1.42240835,0.701213197,1
6575,0.506069,2064,4078.495225,4304,8504.769113,262647.602,512.4915629,227.4285714,70.0,54,0.921548272,0.338402784,2.253417676,0.035510516,0.188442341,0.178588,0.098279,0.0,1.278518398,0.947706333,1.055179189,0.000298328,0.017272162,0.015005,4e-06,0.868507394,1.151093738,0
9645,119.65347,22825,190.7591982,45040,376.4203412,19537.26069,139.7757514,120.5417407,107.0,68,0.290645706,0.375900255,1.159563075,393.8280308,19.84510093,29.26368616,29.148883,0.0,0.017354887,1.474605056,0.678147682,3.73e-05,0.006104818,0.014518036,0.01529,-0.126451568,0.42049886,1
18936,33.715724,1808,53.62483095,4896,145.214144,141499.3822,376.1640363,223.4666667,76.0,68,1.176082659,0.41329487,1.683311618,182.8134158,13.52085115,8.259458133,0.068295,0.0,1.817451367,0.61086821,1.637014309,0.000274394,0.016564832,0.014956444,2.4e-05,0.901454602,1.107538126,1
19141,43.740242,364,8.321856107,458,10.47090686,295.4710744,17.18927207,74.72727273,68.0,68,1.174093824,0.391364608,0.230026755,285.9852994,16.91109989,28.11911873,30.223311,0.0,-0.373280086,1.662761081,0.601409313,1.21e-10,1.1e-05,0.015306,0.015292,1.275365052,0.000717186,1
2301,106.23479,155771,1466.289904,238955,2249.310231,10679.46942,103.3415184,130.7472673,111.0,85,0.573262352,0.442680425,0.790391421,1228.76406,35.05373104,55.51414061,56.460613,0.0,-0.081001853,1.58368707,0.631437876,0.000146813,0.012116655,0.010358273,7e-06,0.85430122,1.169756274,0
13623,92.940178,878935,9456.997166,490455,5277.10416,10276.36248,101.3723951,136.939,107.0,68,0.886010437,0.680056932,0.740274101,730.5227746,27.02818482,46.42700954,46.8858455,2.978793,-0.05092861,1.607515149,0.582165104,2.4e-05,0.004896691,0.000546871,1.4e-05,0.108822686,8.954013606,1
11308,33.445513,1808,54.0580735,4828,144.3541918,145516.4875,381.4662338,228.8275862,76.0,68,1.201896047,0.421603728,1.667046531,184.1572656,13.57045561,8.464423586,0.070234,0.0,1.855690735,0.623739086,1.603234464,5.25e-05,0.007242929,0.010353333,2.2e-05,1.426402686,0.699574594,1
14559,0.154844,1053,6800.392653,3419,22080.28726,255415.8163,505.3867987,319.4285714,66.0,66,1.504364016,0.501454672,1.58215903,0.002661476,0.051589493,0.052927929,0.0346765,0.0,1.061345681,1.025943954,0.974712113,6.10174e-05,0.007811363,0.0095804,5e-06,1.225829571,0.815348336,0
22667,33.711515,1807,53.60186275,4827,143.1854961,145423.4935,381.344324,228.7586207,76.0,68,1.201737729,0.421557659,1.667016189,186.8772796,13.67030649,8.562698862,0.084288,0.0,1.860619043,0.62637212,1.596495067,0.000112414,0.010602552,0.013202333,1.3e-05,1.243977207,0.803081696,1
18795,0.015569,171,10983.36438,105,6744.171109,338.0,18.38477631,92.0,105.0,105,-2.121320344,-0.707106781,0.199834525,5.37962e-05,0.007334587,0.010372667,0.015549,0.0,-2.11722882,1.414212686,0.707107219,0.0,0.0,0.015549,0.015549,-10.0,0.0,0
20749,30.086684,1713,56.93548681,4532,150.6314222,162687.8316,403.3457966,260.2083333,102.0,54,1.176719837,0.511244533,1.550087929,148.7778875,12.19745414,6.296926333,0.035722,0.0,1.539961765,0.516249232,1.937048886,124.4531814,11.15585861,5.005189833,0.015498,0.447270982,2.228858242,0
8154,121.64559,11765,96.71538442,20303,166.9028857,105688.8653,325.0982395,172.4086022,78.0,68,0.871200677,0.321160159,1.88562656,532.9377863,23.08544533,29.82880509,27.4996605,0.0,0.302677019,1.292104383,0.773931281,0.094173662,0.306877276,0.197964864,0.026718,0.558030448,1.550160316,1
1399,0.342548,4246,12395.34313,5338,15583.21753,13499.62486,116.187886,143.0447761,105.0,66,0.982325544,0.663105068,0.812248369,0.008262093,0.090896056,0.193653806,0.194317,0.0,-0.021888542,2.13049735,0.46937397,9.83186e-05,0.009915575,0.014831154,1.1e-05,1.494633832,0.668563963,0
797,120.012413,508164,4234.262001,184153,1534.449607,23476.56742,153.2206495,165.5072914,87.0,56,1.537141861,0.714703219,0.925763742,1208.373514,34.76166731,59.94215142,60.010079,0.0,-0.005862283,1.724375039,0.579920248,1.15e-08,0.000107284,5.13e-05,4.5e-05,0.058957271,2.090281245,1
6159,58.694147,432,7.360188742,526,8.961711293,255.9053254,15.99704115,73.69230769,68.0,68,1.067505104,0.355835035,0.217078846,482.5418563,21.96683537,36.51680185,45.311977,0.0,-1.201152784,1.66236061,0.601554196,2.09e-09,4.57e-05,0.0152722,0.015209,1.38158662,0.00299528,1
16614,33.678123,1808,53.68470208,4828,143.357158,145516.4875,381.4662338,228.8275862,76.0,68,1.201896047,0.421603728,1.667046531,186.904421,13.67129917,8.550702655,0.066633,0.0,1.861725696,0.625449165,1.598850962,5.29e-05,0.007275373,0.010417778,3.1e-05,1.427662613,0.698361299,1
23360,33.436801,1875,56.0759386,4964,148.4591783,123395.4521,351.2768882,213.71875,76.0,68,1.176155517,0.414825896,1.643640945,172.0077788,13.11517361,7.738044875,0.1678625,0.0,1.731623827,0.590007049,1.694895005,0.000570726,0.02388987,0.0196601,5e-06,0.822737821,1.215144913,1
12274,0.270777,4220,15584.7801,5534,20437.48177,13302.24654,115.3353655,143.4411765,105.0,66,0.999897377,0.671443456,0.804060371,0.004082004,0.06389056,0.137250132,0.1492235,0.0,-0.562212991,2.148206746,0.465504543,8.28235e-05,0.009100741,0.012063,2.7e-05,1.322529599,0.754434345,0
7657,0.553199,917,1657.631341,3804,6876.368179,679064.0764,824.0534427,393.4166667,76.0,68,1.155568256,0.394897527,2.094607353,0.047216698,0.217294037,0.217113,0.058973,0.0,2.183308879,0.999166858,1.000833837,2.46e-05,0.004964782,0.023589,0.01666,1.395630327,0.210470209,1
4206,0.255553,4581,17925.83143,6023,23568.49655,16329.33951,127.7863041,147.2777778,105.0,66,0.992542466,0.636044515,0.867655026,0.003929925,0.062689118,0.135576569,0.151229,0.0,-0.749050129,2.162681094,0.462389024,7.44785e-05,0.008630094,0.011139375,2e-06,1.290527614,0.774737748,0
4358,4.249322,498,117.1951667,353,83.07207597,466.29,21.5937491,85.1,78.0,66,0.986396568,0.884515232,0.253745583,3.750039554,1.936501886,2.9683938,4.233808,0.0,-1.96036091,1.532863883,0.652373646,3.320131244,1.82212273,1.0622415,1.8e-05,0.58295936,1.715356376,0
13097,33.468806,1875,56.02231523,4896,146.2854695,126668.8887,355.90573,218.4193548,76.0,68,1.200480994,0.422638194,1.629460586,176.9477624,13.30217134,7.937958677,0.077106,0.0,1.772835233,0.596741575,1.67576727,5.31e-05,0.007286361,0.010346222,1.9e-05,1.417336038,0.704253299,1
4249,33.908107,6440,189.9250819,9659,284.8581314,245117.1569,495.0930791,229.9857143,151.0,68,0.478611301,0.327182344,2.152712313,88.82349229,9.424621599,5.039439029,3.0039455,0.0,0.647928463,0.534709959,1.87017276,0.040703166,0.201750256,0.058712176,2.2e-05,0.29090509,3.436259195,1
21360,0.015191,55,3620.564808,66,4344.67777,30.25,5.5,60.5,60.5,55,0.0,1.0,0.090909091,5.76916e-05,0.0075955,0.0075955,0.0075955,0.0,0.0,1.0,1.0,0.0,0.0,0.015191,0.015191,-10.0,0.0,0
11051,0.135058,4773,35340.37228,5681,42063.40979,16585.08352,128.7830871,147.2394366,105.0,66,0.983967016,0.630823802,0.874650773,0.000657141,0.02563477,0.08386231,0.082314,0.0,0.181196458,3.271428187,0.305676892,6.74975e-05,0.008215687,0.005748381,4e-06,0.699196692,1.429217506,0
6638,120.816973,434,3.592210508,448,3.708088267,8.96,2.993325909,58.8,56.0,56,2.80624304,0.935414347,0.050906903,1192.193476,34.52815483,57.38717047,60.400953,0.0,-0.261854352,1.662039885,0.601670278,3.73e-09,6.11e-05,15.08900229,15.088893,1.789905894,4.05e-06,1
8411,118.015908,801,6.787220584,1177,9.973231744,3741.209877,61.1654304,109.8888889,105.0,66,0.239786863,0.717544021,0.556611601,2019.493606,44.93877619,32.7984455,0.0286345,0.0,2.187630401,0.729847323,1.370149576,2.9821e-06,0.001726876,0.01657725,0.015543,0.59891383,0.104171448,0
12923,0.015576,171,10978.42835,105,6741.140216,338.0,18.38477631,92.0,105.0,105,-2.121320344,-0.707106781,0.199834525,5.38377e-05,0.007337417,0.010376667,0.015554,0.0,-2.116821259,1.414212503,0.707107311,0.0,0.0,0.015554,0.015554,-10.0,0.0,0
5556,4.020317,353,87.80402142,393,97.75348561,469.2098765,21.66125288,82.88888889,66.0,66,2.339045989,0.779681996,0.261328788,2.775188501,1.665889703,3.116601444,4.004743,0.0,-1.599400406,1.870833009,0.534521251,1.97e-09,4.44397e-05,6.03333e-05,1.9e-05,0.930098828,0.736569977,0
22503,119.644161,873,7.2966369,772,6.452466995,105.3799622,10.26547428,71.52173913,68.0,68,1.029199149,0.343066383,0.143529428,1610.865964,40.13559472,78.3745147,90.597308,0.0,-0.913612472,1.952743325,0.512100073,47.72711262,6.908481209,10.5529668,4e-06,1.52753731,0.654648246,1
20916,4.064562,353,86.8482262,327,80.451473,487.75,22.08506283,85.0,78.0,66,0.950868927,0.860309982,0.259824269,3.066072215,1.751020335,3.032833125,4.0395535,0.0,-1.724800714,1.732037638,0.577354659,1.98e-09,4.45496e-05,4.9e-05,1.7e-05,0.718300536,0.909175466,0
