,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,Label
23070,0.148409,2021,13617.77251,2215,14924.97086,30831.53497,175.5891084,184.173913,97.0,66,1.489396134,0.673013914,0.95338751,0.001474538,0.03839972,0.07585513,0.079378,0.0,-0.275226191,1.975408424,0.506224428,0.000146081,0.012086407,0.017384667,1.4e-05,1.437206879,0.695233726,0
10424,105.746978,448,4.236527686,496,4.690441367,9.0,3.0,59.0,59.0,56,0.0,1.0,0.050847458,1197.73955,34.60837399,52.87199206,52.8714745,0.0,4.49e-05,1.527722512,0.654569133,1.84e-10,1.36e-05,0.014993625,0.014989,0.341205897,0.000904042,1
14582,0.517642,2146,4145.722333,7707,14888.66823,334079.2966,577.9959313,317.8387097,90.0,66,1.182562181,0.435710177,1.818519625,0.038505327,0.196227742,0.179882419,0.096209,0.0,1.279229203,0.916702284,1.090866704,0.00031798,0.017831988,0.018223125,2.7e-05,1.020420421,0.978536244,0
16790,33.276874,1806,54.2719247,4896,147.1292045,141506.24,376.1731516,223.4,76.0,68,1.17552249,0.413107632,1.683854752,178.3716356,13.35558443,8.121332367,0.06504,0.0,1.809645787,0.608085135,1.64450657,5.9e-05,0.007678375,0.011008667,3.4e-05,1.429295524,0.697484535,1
6395,0.523666,2212,4224.066485,7795,14885.44225,317134.6079,563.1470571,303.2424242,90.0,66,1.135986177,0.421279702,1.857085329,0.037382214,0.193344805,0.178710273,0.098316,0.0,1.247423319,0.924308635,1.081889709,0.000105582,0.010275296,0.011541111,9e-06,1.122314217,0.890321234,0
15155,17.568693,9973,567.6574803,38364,2183.657031,255973.7868,505.9385207,399.4793388,180.0,68,1.301419025,0.655177112,1.266494839,33.46298521,5.784719977,7.70542005,6.734716,0.0,0.50341454,1.332029913,0.750733891,0.007711129,0.087813035,0.054228306,1.8e-05,0.617337796,1.61932102,1
576,0.747764,1153,1541.930342,4100,5483.013357,189294.6275,435.0800242,262.65,72.0,68,1.31458575,0.447388961,1.656501139,0.115931141,0.340486624,0.36036715,0.0688935,0.0,2.568150669,1.058388568,0.944832579,0.000265065,0.01628082,0.014295857,0.000129,0.870156229,1.138848834,1
3665,90.624029,408,4.502117203,408,4.502117203,0.0,0.0,68.0,68.0,68,-10.0,-10.0,0.0,777.8522327,27.89000238,51.59784208,52.8563205,0.0,-0.135368768,1.850047963,0.540526527,7.07e-07,0.000840919,15.0882526,15.086571,1.999716587,5.57e-05,1
6854,34.069763,1807,53.03823217,4896,143.7051382,141502.7789,376.1685512,223.4333333,76.0,68,1.175802705,0.413201297,1.683582953,187.1169982,13.67907154,8.390794433,0.069237,0.0,1.82502681,0.613403798,1.630247487,5.25e-05,0.007244367,0.010327778,2.8e-05,1.421763719,0.701444869,1
14788,102.696804,177378,1727.20078,277785,2704.90404,10590.07836,102.9081064,133.2834553,111.0,85,0.649612245,0.469190009,0.772099629,726.9409313,26.96184213,40.52090018,36.030748,0.0,0.499611877,1.502898058,0.665381125,9.09084e-05,0.009534587,0.009806414,0.015148,-0.560232549,0.972280739,0
13458,95.066273,573,6.027374188,306,3.218807158,317.1875,17.80975856,73.25,69.0,93,0.715899654,-1.108942602,0.243136636,1509.272798,38.84936033,62.28450442,77.033206,0.0,-1.138914628,1.603231144,0.623740378,5.6e-09,7.48376e-05,0.015195,0.01509,1.403038008,0.004925147,0
13664,20.542928,5036,245.1451906,7018,341.6260817,11127.63944,105.4876269,135.4382022,105.0,66,0.865642819,0.658259213,0.778861689,74.92895796,8.656151452,4.919737416,0.123267,0.0,1.662333582,0.568351587,1.759474281,8.11375e-05,0.009007636,0.0102522,1.6e-05,1.13639138,0.878605185,0
3418,33.377796,1875,56.1750692,4897,146.7143007,126666.8283,355.9028355,218.4516129,76.0,68,1.200762669,0.422732268,1.629206719,175.7822545,13.25829003,7.892361452,0.064616,0.0,1.771211544,0.595277478,1.679888853,5.65e-05,0.007518964,0.0093725,2.2e-05,1.243588827,0.802236789,1
10178,4.216922,432,102.4443895,353,83.71034608,473.0617284,21.74998226,87.22222222,90.0,66,-0.383142075,0.975735151,0.249362854,3.907507142,1.976741547,2.805868889,4.200895,0.0,-2.117160101,1.419441451,0.704502464,3.268143581,1.807800758,1.05415975,1.1e-05,0.583111134,1.714921062,0
7777,58.763633,432,7.351485569,526,8.951114374,255.9053254,15.99704115,73.69230769,68.0,68,1.067505104,0.355835035,0.217078846,483.7283757,21.99382585,36.54355208,45.312093,0.0,-1.196045788,1.661536848,0.601852436,7.53e-10,2.74e-05,0.0152598,0.01522,1.450816568,0.001797719,1
145,1.544332,1209,782.8627523,4703,3045.329631,179217.7438,423.3411671,268.7272727,72.0,68,1.394104481,0.474150138,1.57535617,0.433043715,0.658060571,0.702393045,0.6837025,0.0,0.085207409,1.06736838,0.936883665,0.005012413,0.070798393,0.037621,4e-06,0.531325617,1.88188494,1
4742,1.8e-05,105,5833333.333,66,3666666.667,380.25,19.5,85.5,85.5,66,0.0,1.0,0.228070175,8.1e-11,9e-06,9e-06,9e-06,0.0,0.0,1.0,1.0,0.0,0.0,1.8e-05,1.8e-05,-10.0,0.0,0
17412,0.331899,4647,14001.24737,6376,19210.66348,15547.80753,124.6908478,141.3205128,105.0,66,0.873853538,0.60405807,0.882326602,0.008534399,0.09238181,0.186464141,0.2209585,0.0,-1.120167235,2.018407526,0.495440087,7.57644e-05,0.008704272,0.010471882,4e-06,1.202614334,0.83120415,0
23076,75.277344,54204,720.0572858,123524,1640.918681,38499.06796,196.2117936,200.8225989,148.0,68,0.807636451,0.676934839,0.977040407,325.5116249,18.04194072,29.69671727,30.678109,0.0,-0.163185061,1.645982421,0.607539903,0.000535359,0.023137836,0.034308717,0.026674,0.329966752,0.6744011,1
12340,94.040886,803306,8542.093064,488245,5191.837516,6593.739844,81.20184631,129.1551,107.0,68,0.818519566,0.753124501,0.628715756,729.7324754,27.01356095,46.35479836,46.1031,1.988962,0.027952446,1.64235424,0.582756519,5.93e-05,0.007699532,0.000663421,2.9e-05,0.082397327,11.60580328,1
331,120.015645,224992,1874.688921,126530,1054.279215,10087.08189,100.4344657,133.6585551,107.0,68,0.796297017,0.653745253,0.751425643,912.2699607,30.20380706,79.96710898,84.148911,0.0,-0.415358436,2.647583758,0.377702876,0.064084443,0.253149053,0.084277312,9e-06,0.332880221,3.003762759,1
9791,34.024366,1739,51.11043068,4761,139.929132,322421.155,567.8214112,240.7407407,76.0,68,0.870383209,0.304216673,2.358642785,198.7141246,14.09659975,9.296222519,0.067748,0.0,1.963978834,0.659465593,1.516379339,2.84e-05,0.005328909,0.013687857,0.000766,2.42485983,0.38931652,1
4194,120.648805,295577,2449.895795,597644,4953.584082,15216.98113,123.3571284,145.4520436,107.0,68,0.935139561,0.627868406,0.848094845,295.3656889,17.18620636,30.72425083,30.670813,15.969539,0.009328032,0.858520579,0.55936942,4.44e-05,0.006661507,0.011331519,2.2e-05,1.697741886,0.587874117,1
8575,107.485048,80333,747.3876739,129709,1206.763196,3107.268885,55.74288192,118.7348785,105.0,66,0.739190978,0.946037891,0.469473525,654.7979248,25.58901961,51.58490949,46.396353,0.0,0.608294875,2.01590019,0.496056305,0.00011263,0.01061272,0.017150871,0.025119,-0.750809309,0.618786073,0
3728,4.319882,498,115.2809267,353,81.715195,466.29,21.5937491,85.1,78.0,66,0.986396568,0.884515232,0.253745583,3.809180819,1.951712279,3.0209748,4.294984,0.0,-1.958294592,1.547858684,0.64605381,3.319200054,1.821867189,1.07989925,1e-05,0.592737636,1.687071446,0
6914,26.693144,3879,145.3182135,4583,171.692027,20360.01521,142.6885251,153.8545455,97.0,66,1.195356362,0.615708554,0.927424827,163.823868,12.79936983,9.739552618,0.078905,0.0,2.264325763,0.760940011,1.314164041,7.65864e-05,0.008751364,0.006923,3e-06,0.790733863,1.264099983,0
8599,0.466299,1576,3379.805661,4491,9631.159406,581371.2803,762.4770687,356.8823529,85.0,54,1.069733232,0.397234704,2.136494176,0.034867792,0.186729195,0.253892706,0.386281,0.0,-2.126956544,1.359684041,0.735464983,0.000154638,0.012435351,0.0190636,0.006485,1.011519471,0.652308658,0
2146,120.093141,22894,190.6353669,45252,376.8075314,19569.6283,139.8914876,121.2562278,107.0,68,0.305727561,0.380696701,1.153684971,390.5910424,19.76337629,28.76773293,28.423536,0.0,0.052247692,1.455608217,0.686998045,5.62e-05,0.007498443,0.01518203,0.015315,-0.017732974,0.493902534,1
6968,34.110493,7102,208.2057272,9965,292.1388442,136032.3409,368.8256239,198.4534884,151.0,68,0.38598312,0.353699634,1.858499072,75.39065442,8.682779187,4.455407593,2.0659645,0.0,0.82558005,0.51313151,1.948818151,0.13379765,0.365783611,0.085527214,2.6e-05,0.233748073,4.2768096,1
4818,120.025444,494479,4119.784802,183819,1531.500271,23196.85021,152.3051221,163.3665703,87.0,56,1.504215406,0.704943923,0.932290626,1205.274663,34.71706588,60.07561294,60.503866,0.0,-0.03700656,1.730434627,0.577889499,7.63e-09,8.74e-05,4.79e-05,3e-06,0.513623173,1.824961236,1
202,90.137258,147278,1633.930333,285060,3162.510224,29577.08441,171.9798954,251.9452214,258.0,68,-0.105618948,1.069573982,0.682608284,314.9703751,17.74740474,30.75602338,30.5736025,0.0,0.030836207,1.732987095,0.577038342,0.000593215,0.024356008,0.020845663,0.015463,0.220999397,1.168396905,1
17147,0.250946,4010,15979.53345,5301,21124.06653,14034.90601,118.4690086,145.484375,105.0,66,1.025189004,0.670929688,0.814307438,0.004287843,0.065481624,0.138358891,0.1206855,0.0,0.809695431,2.112942257,0.4732737,0.000111246,0.01054734,0.013834727,2.6e-05,1.309214219,0.762381478,0
12562,121.092033,26954,222.5910271,111137,917.7895296,253481.792,503.4697528,413.4461078,180.0,68,1.39102363,0.686130807,1.217739733,404.6991062,20.11713464,26.62202451,23.395762,0.0,0.481121576,1.323350715,0.755657581,0.005141676,0.071705483,0.04549325,0.026655,0.262717009,1.576178507,1
22292,2.4e-05,105,4380000.0,66,2750000.0,380.25,19.5,85.5,85.5,66,0.0,1.0,0.228070175,1.44e-10,1.2e-05,1.2e-05,1.2e-05,0.0,0.0,1.0,1.0,0.0,0.0,2.4e-05,2.4e-05,-10.0,0.0,0
5675,121.198431,43412,358.1894554,75007,618.8776487,16922.71408,130.0873325,123.8692469,87.0,87,0.850257581,0.283419194,1.050198785,1124.81139,33.53820791,66.17718718,68.581699,0.0,-0.215084106,1.973187934,0.506794098,0.439452815,0.662912373,0.180446392,1.1e-05,0.272185886,3.673735819,1
391,34.02364,1807,53.11013166,4828,141.9013368,145520.371,381.4713239,228.7931034,76.0,68,1.201608828,0.421507708,1.667320029,190.8199151,13.81375818,8.671049276,0.064852,0.0,1.869049066,0.627711095,1.593089572,5.33e-05,0.0073025,0.01250125,2e-05,1.709174957,0.58414158,1
15293,34.084277,1807,53.01564707,4896,143.6439447,141502.7789,376.1685512,223.4333333,76.0,68,1.175802705,0.413201297,1.683582953,187.4079545,13.6897025,8.400077267,0.0663055,0.0,1.82628624,0.613605538,1.629711497,4.95e-05,0.007038239,0.010415667,2.4e-05,1.476458406,0.675735784,1
12583,120.139555,124197,1033.772765,45468,378.4598669,86024.68833,293.2996562,315.3624535,258.0,68,0.586728818,0.843377918,0.930039873,1220.416279,34.9344569,60.55363786,61.1075215,0.0,-0.047564813,1.733349914,0.576917558,0.112698698,0.335706268,0.144835608,1.6e-05,0.431387857,2.317843474,1
10272,0.261396,4581,17525.13428,6089,23294.15905,16194.90448,127.259202,146.1643836,105.0,66,0.970406452,0.629929957,0.870658083,0.004878398,0.069845528,0.149564616,0.171841,0.0,-0.956813595,2.141362816,0.466992325,6.73007e-05,0.008203699,0.011402267,7e-06,1.389039994,0.719479706,0
15402,4.223237,432,102.2912046,353,83.58517412,473.0617284,21.74998226,87.22222222,90.0,66,-0.383142075,0.975735151,0.249362854,3.89359374,1.973219131,2.807207333,4.19824,0.0,-2.114868001,1.422653617,0.70291179,3.239559202,1.799877552,1.05574425,1.9e-05,0.586553929,1.704842392,0
21951,120.053876,29934,249.3380555,38712,322.4552284,12914.82013,113.6433902,140.6680328,134.0,68,0.176025181,0.63943915,0.807883553,1314.721702,36.25909131,57.03488362,56.626368,0.0,0.033799713,1.572981604,0.635735343,2.62e-05,0.005120539,0.016026226,0.015331,0.135771987,0.31951,1
4131,0.021973,128,5825.331088,74,3367.769535,88.88888889,9.428090416,67.33333333,74.0,74,-2.121320344,-0.707106781,0.140021145,0.000107223,0.010354873,0.014644,0.021959,0.0,-2.11929199,1.414213347,0.707106889,0.0,0.0,0.021959,0.021959,-10.0,0.0,0
6160,34.083464,1875,55.01201404,4963,145.6131337,123397.2148,351.2793971,213.6875,76.0,68,1.175880235,0.414733973,1.643893055,179.6575757,13.40364039,7.868844563,0.06324,0.0,1.747048787,0.587067717,1.703381009,5.68e-05,0.007538494,0.0093033,2.8e-05,1.230391662,0.810303212,1
21841,34.057619,6073,178.31546,8851,259.8831116,400190.0769,632.6057832,287.0,151.0,68,0.644951423,0.346187161,2.204201335,103.689179,10.18278837,5.138349692,0.0849855,0.0,1.488795802,0.504611262,1.981723506,3.94e-05,0.006277577,0.011947,7.9e-05,1.89053838,0.525452153,1
4824,0.512195,2212,4318.667695,7795,15218.81315,317134.6079,563.1470571,303.2424242,90.0,66,1.135986177,0.421279702,1.857085329,0.035469361,0.188333111,0.175244818,0.096697,0.0,1.251205663,0.93050456,1.07468576,0.000101889,0.010093985,0.011895111,3.2e-05,1.175265346,0.848582682,0
8067,4.121325,353,85.65206578,327,79.34341504,487.75,22.08506283,85.0,78.0,66,0.950868927,0.860309982,0.259824269,3.164887423,1.779013048,3.081338375,4.1058115,0.0,-1.727597996,1.73204934,0.577350758,1.7e-09,4.12499e-05,4.76667e-05,1.8e-05,0.719193387,0.865382849,0
105,9.688801,14281,1473.969793,27221,2809.532366,22052.36238,148.5003784,146.1338028,93.0,60,1.073407423,0.58002413,1.01619458,8.973635752,2.995602736,3.899904489,4.0115935,1.212732,-0.11185296,0.897039002,0.768122077,0.000165164,0.0128516,0.011299354,0.000134,0.868790929,1.137374807,0
23208,34.071956,1875,55.03059466,4963,145.6623154,123397.2148,351.2793971,213.6875,76.0,68,1.175880235,0.414733973,1.643893055,179.6431702,13.40310301,7.869541156,0.062208,0.0,1.747505742,0.587143227,1.703161943,5.5e-05,0.007414448,0.0092943,6.6e-05,1.244637455,0.797741438,1
18655,0.46608,1085,2327.926536,4100,8796.773086,215144.0942,463.8362795,272.8947368,68.0,68,1.325218051,0.44173935,1.699689356,0.02473108,0.157261185,0.350162421,0.448697,0.0,-1.879699279,2.226629668,0.449109259,6.74e-05,0.00820917,0.008271167,6e-06,1.006821226,0.992504491,1
20863,33.853409,1875,55.38585494,4897,144.6530835,126666.8283,355.9028355,218.4516129,76.0,68,1.200762669,0.422732268,1.629206719,180.9134616,13.45040749,8.047316226,0.064432,0.0,1.780515029,0.598295348,1.671415303,5.84e-05,0.007645126,0.0094275,2.8e-05,1.229476214,0.8109388,1
5490,120.881582,165348,1367.851059,40314,333.4999372,140040.0425,374.2192439,264.6872587,87.0,56,1.424463827,0.557660415,1.413816614,1225.458941,35.00655568,61.85155842,61.978083,0.0,-0.010842933,1.766856442,0.565976939,0.227950589,0.477441712,0.400661577,2.5e-05,0.839131913,1.191633387,1
17143,4.252082,432,101.5972881,353,83.0181544,473.0617284,21.74998226,87.22222222,90.0,66,-0.383142075,0.975735151,0.249362854,3.973780311,1.993434301,2.829541778,4.236425,0.0,-2.117275531,1.419430666,0.704507817,3.323979621,1.823178439,1.06293425,1.8e-05,0.583001766,1.715231623,0
7893,118.026234,513,4.346491306,381,3.228095882,365.04,19.10601999,89.4,105.0,105,-2.449489743,-0.816496581,0.21371387,2401.394073,49.00402099,53.1222798,59.013109,0.0,-0.360633418,1.084039202,0.922475865,3.39e-10,1.84089e-05,0.025439333,0.025416,1.267500445,0.000723641,0
430,63.968633,25673,401.3373242,76898,1202.12042,110203.0,331.968372,381.3048327,287.0,68,0.852233291,0.943779164,0.870611499,333.8538976,18.27166926,32.60062419,33.9877,0.0,-0.227742051,1.78421707,0.560469921,0.003518819,0.059319633,0.037408626,0.026395,0.185665789,1.585720686,1
2745,0.02511,171,6810.035842,105,4181.600956,338.0,18.38477631,92.0,105.0,105,-2.121320344,-0.707106781,0.199834525,0.000139963,0.011830609,0.016731,0.025083,0.0,-2.117896099,1.414212949,0.707107088,0.0,0.0,0.025083,0.025083,-10.0,0.0,0
21562,0.550526,1956,3552.965709,4363,7925.147949,271128.8505,520.7003461,234.037037,74.0,54,0.922048765,0.345759396,2.224863008,0.041955447,0.204830288,0.204823037,0.118964,0.0,1.257514761,0.999964599,1.000035403,0.000269124,0.016405009,0.016922286,0.000196,1.019584067,0.969432215,0
6544,4.335233,498,114.8727185,353,81.42584262,466.29,21.5937491,85.1,78.0,66,0.986396568,0.884515232,0.253745583,3.878085916,1.969285636,3.0247715,4.310299,0.0,-1.958366237,1.535973982,0.651052695,3.416685762,1.848427916,1.083725,1.2e-05,0.586289025,1.705624505,0
1275,34.056418,1806,53.02965215,4827,141.7353992,145425.9929,381.3476011,228.7241379,76.0,68,1.201456132,0.421463613,1.667281838,190.9027405,13.81675579,8.667792621,0.064559,0.0,1.868000076,0.627339207,1.594033959,5.22e-05,0.007226645,0.010333444,9.6e-05,1.416624782,0.699345226,1
7218,120.043155,195303,1626.939912,377726,3146.585076,19197.0035,138.5532515,179.8584432,174.0,68,0.126848915,0.80733178,0.770346107,1162.554773,34.09625746,60.1705949,60.4136275,0.0,-0.021383514,1.764727257,0.566659803,0.000109503,0.01046435,0.017665202,0.015298,0.226215887,0.592370811,1
16727,30.094735,1755,58.31584827,4509,149.8268717,158853.8464,398.564733,250.56,85.0,54,1.246171472,0.493169575,1.590695774,144.3414052,12.0142168,6.05359656,0.046359,0.0,1.500032252,0.503869429,1.984641143,3.2171e-05,0.005671946,0.012908667,0.000289,2.224927333,0.439390503,0
20594,4.727257,771,163.0966965,353,74.67332536,537.0177515,23.17364347,86.46153846,78.0,66,1.095408904,0.882965965,0.268022567,3.525832718,1.877720085,3.438854385,4.401746,0.0,-1.538394817,1.831398839,0.546030705,3.508649196,1.873138862,1.1076095,0.024838,0.578051912,1.691154565,0
14201,90.004556,158861,1765.032872,262352,2914.874665,18670.96148,136.6417267,222.746166,258.0,68,-0.774005894,1.132495686,0.61344143,321.4433696,17.92884184,29.83206851,29.504143,0.0,0.054871171,1.66391498,0.600992245,9.12e-05,0.009547749,0.016933882,0.015454,0.154998014,0.563825182,1
17706,0.015586,327,20980.367,126,8084.178109,265.25,16.28649747,75.5,66.0,66,1.749915846,0.583305282,0.215715198,3.3138e-05,0.005756565,0.002716333,0.0002055,0.0,1.308506061,0.47186706,2.119240956,5.84078e-05,0.0076425,0.0076555,1.3e-05,1.0,0.998301874,0
10345,120.765277,46202,382.5768561,85182,705.3517544,6534.87404,80.83856778,117.5169946,107.0,68,0.390296176,0.612541711,0.687888318,1277.604306,35.74359112,58.27935876,58.51815,0.0,-0.020042019,1.630484149,0.613314763,0.000116254,0.010782111,0.01289364,0.01523,-0.21668856,0.836234856,1
6257,34.085299,1876,55.0383906,4897,143.6689759,126663.8626,355.8986691,218.483871,76.0,68,1.201048641,0.422827855,1.628947105,183.5520497,13.54813824,8.133647871,0.078719,0.0,1.783624155,0.600351704,1.665690285,8.84e-05,0.009399765,0.0107795,1.3e-05,1.145400926,0.872003841,1
9904,120.873561,44012,364.1160204,31820,263.2502901,4996.128252,70.68329542,112.1775148,77.5,56,1.471812311,0.794777811,0.630102169,1194.747445,34.56511891,60.33070694,58.8483885,0.0,0.12865442,1.745421652,0.572927464,0.196489717,0.443271607,0.278445923,2e-06,0.628156459,1.591948634,1
15870,33.54109,1875,55.90158221,4896,145.9702115,126668.8887,355.90573,218.4193548,76.0,68,1.200480994,0.422638194,1.629460586,177.5381689,13.32434497,7.951273645,0.074097,0.0,1.77356035,0.596747807,1.675749769,5.56e-05,0.007453997,0.010571222,2.2e-05,1.415243719,0.705121574,1
1218,4.208908,432,102.6394495,353,83.86973533,473.0617284,21.74998226,87.22222222,90.0,66,-0.383142075,0.975735151,0.249362854,3.89323975,1.973129431,2.800776333,4.193325,0.0,-2.117269113,1.419459003,0.704493753,3.256479932,1.804571952,1.05216175,8e-06,0.583048932,1.715108872,0
9673,0.57515,163,283.4043293,126,219.0732852,21.76,4.664761516,57.8,55.0,54,1.800735144,0.814618279,0.080705217,0.075978723,0.275642383,0.3450666,0.559894,0.0,-2.338109953,1.251863359,0.798809225,5.63e-11,7.5e-06,0.0151975,0.01519,1.0,0.000493502,0
6933,33.823164,1806,53.39535946,4829,142.7719772,141805.3365,376.5704934,228.7931034,76.0,68,1.217247018,0.426993368,1.64589967,188.4093193,13.72622742,8.602179,0.081601,0.0,1.86225488,0.626696523,1.595668658,9.11e-05,0.009545721,0.012917889,1e-05,1.352217351,0.7389536,1
17809,4.370926,498,113.9346674,353,80.76091885,466.29,21.5937491,85.1,78.0,66,0.986396568,0.884515232,0.253745583,3.942711256,1.985626162,3.0497283,4.3459295,0.0,-1.958376493,1.535902557,0.651082971,3.47396271,1.863856945,1.09263775,1.5e-05,0.586215993,1.705832463,0
20716,4.521578,1655,366.0226585,4549,1006.064697,156249.6667,395.2842859,258.5,109.5,68,1.130831697,0.481931629,1.529146174,0.981096512,0.990503161,1.289183708,1.043228,0.0,0.744941717,1.301544265,0.768318087,5.79e-05,0.007610377,0.008869857,8e-06,1.164443975,0.858004413,1
18854,0.54329,2278,4192.972446,7795,14347.77007,330537.6064,574.9240005,296.2647059,82.0,66,1.118050589,0.400513295,1.940575401,0.039520402,0.198797389,0.181803647,0.099748,0.0,1.238280554,0.914517277,1.093473054,0.000107771,0.010381273,0.0105429,1.2e-05,1.014413211,0.984669543,0
22790,59.015857,342,5.795052675,276,4.676709177,372.4897959,19.29999471,88.28571429,105.0,105,-2.598076211,-0.866025404,0.218608354,852.1667794,29.19189578,25.302796,0.056604,0.0,2.594506933,0.866774676,1.153702373,1.69e-10,1.3e-05,0.015459,0.015446,1.0,0.000840934,0
1126,90.281887,282831,3132.754635,538249,5961.8714,10711.39278,103.4958588,140.2596515,107.0,68,0.964086445,0.69818882,0.737887608,306.3047177,17.50156329,29.54625504,29.093266,54.851602,0.077648327,-1.445890663,0.592344555,0.000102962,0.01014703,0.014419859,3e-06,1.420795965,0.703684398,1
