,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,Label
12977,93.296604,56144,601.7796746,46041,493.4906312,12135.1599,110.1597018,140.1714678,114.0,60,0.712732533,0.727774916,0.785892475,993.1711662,31.51461829,39.84506218,37.639176,16.905177,0.209986949,0.727912519,0.790929078,0.001036898,0.032200901,0.024101302,0.015519,0.266523666,1.336064793,0
6911,94.219167,920961,9774.667186,496534,5269.989279,13121.29235,114.5482097,141.7495,107.0,68,0.910084062,0.643829355,0.808103095,724.4283121,26.91520596,48.27443321,48.7394825,50.461675,-0.051834932,-0.081264167,0.557545768,1.42e-06,0.001190852,0.00033468,1.2e-05,0.270965801,3.558179172,1
8701,31.085523,1898,61.05736101,4773,153.5441434,137126.8989,370.3064932,222.3666667,75.5,54,1.189825207,0.454668416,1.665296776,131.3200399,11.45949562,5.454940567,0.3225035,0.322684,1.343629049,0.447860598,2.100755357,0.000370139,0.019238992,0.018010625,9.9e-05,0.931006401,1.06820237,0
4059,0.09433,1100,11661.18944,3703,39255.80409,194455.3611,440.97093,266.8333333,72.0,68,1.325484199,0.450898959,1.652608107,0.000693484,0.026334088,0.061368611,0.065795,0.0,-0.504257698,2.330386788,0.429113315,0.000154956,0.012448142,0.012462167,7e-06,1.000564343,0.998874592,1
22570,0.328163,1153,3513.497865,4100,12493.7912,189294.6275,435.0800242,262.65,72.0,68,1.31458575,0.447388961,1.656501139,0.020939908,0.144706281,0.162573,0.0446335,0.0,2.445080463,1.123468858,0.890100329,6.16e-05,0.007848999,0.007331857,1.9e-05,0.931692984,1.07053352,1
2530,2.4e-05,105,4380000.0,66,2750000.0,380.25,19.5,85.5,85.5,66,0.0,1.0,0.228070175,1.44e-10,1.2e-05,1.2e-05,1.2e-05,0.0,0.0,1.0,1.0,0.0,0.0,2.4e-05,2.4e-05,-10.0,0.0,0
968,120.817055,434,3.59220807,448,3.70808575,8.96,2.993325909,58.8,56.0,56,2.80624304,0.935414347,0.050906903,1321.771807,36.35617976,61.41788193,60.416019,0.0,0.082670644,1.689338163,0.591947795,0.000227299,0.015076427,15.08280729,15.045881,2.449273041,0.000999577,1
11258,4.126245,432,104.6956737,353,85.54993705,473.0617284,21.74998226,87.22222222,90.0,66,-0.383142075,0.975735151,0.249362854,3.715406737,1.927539036,2.742524556,4.101273,0.0,-2.114740743,1.422811421,0.70283383,3.090429209,1.757961663,1.03150875,5e-06,0.586761231,1.704262483,0
1597,0.096591,2419,25043.74114,2795,28936.44335,34722.88265,186.3407702,186.2142857,87.5,66,1.589254229,0.64513142,1.000679242,0.000503651,0.022442163,0.064579429,0.075655,0.0,-1.480548685,2.87759383,0.34751256,8.8315e-05,0.009397604,0.0091379,9e-06,0.971407178,1.028420536,0
1891,34.077725,3765,110.4827274,6693,196.403956,79161.00893,281.3556627,186.75,149.5,68,0.397184115,0.422063657,1.506589894,111.6645899,10.56714673,5.531917429,0.085256,0.0,1.546300502,0.523501525,1.91021411,5.82e-05,0.007628492,0.008781692,2e-05,1.148548443,0.868681283,1
21899,33.549205,1806,53.83137991,4895,145.9050967,141410.8322,376.0463166,223.3666667,76.0,68,1.175653053,0.413158326,1.683538203,181.3069965,13.46502865,8.213639833,0.0690995,0.0,1.814598516,0.609997947,1.639349779,5.17e-05,0.007193714,0.010273444,8.3e-05,1.41657628,0.700224147,1
4171,120.263306,231856,1927.903096,359477,2989.082971,3703.780894,60.85869613,115.743394,107.0,68,0.43100138,0.784495841,0.525807081,1167.748606,34.17233685,73.22553617,75.870449,22.745588,-0.232197714,1.477216744,0.466672402,6.47e-05,0.008043703,0.009654591,2.4e-05,1.197283265,0.833147982,1
14885,15.11896,112,7.407916947,124,8.201622334,9.0,3.0,59.0,59.0,56,0.0,1.0,0.050847458,57.03231105,7.551973984,7.55951075,7.5595415,0.0,-1.22e-05,1.000997986,0.999003009,3.78e-09,6.15e-05,0.0150195,0.014958,1.0,0.004094677,1
21874,1.406478,12861,9144.117434,18335,13036.10863,18139.84473,134.6842408,170.4699454,123.0,66,1.057360796,0.775665696,0.790076166,0.178333183,0.422295137,0.53116612,0.482411,0.0,0.346358146,1.257807806,0.795034023,8.79392e-05,0.009377588,0.008321128,0.021529,-1.40845087,1.126961109,0
1394,35.073087,7255,206.8537623,12150,346.419464,43805.8097,209.2983748,171.7256637,151.0,68,0.297073454,0.495587526,1.218794968,64.7405931,8.046153932,3.207181204,0.76944,0.0,0.908909234,0.398598042,2.508793056,0.031418171,0.177251717,0.055558143,3.1e-05,0.313267166,3.190382317,1
9651,15.254569,14814,971.1188825,24566,1610.402759,2850.220335,53.38745485,116.5088757,105.0,66,0.646717985,0.946081357,0.458226504,15.24485168,3.904465607,10.52080758,9.3107865,0.0,0.92972089,2.694557627,0.371118432,0.000106221,0.01030638,0.017517694,1e-06,1.699597084,0.588341157,0
289,101.392843,107067,1055.962106,208110,2052.511734,19777.13645,140.6312072,138.6612407,93.0,60,0.974063472,0.559344133,1.014207046,617.2421526,24.84435857,60.86995628,57.69995,1.415755,0.382783834,2.393066463,0.408154697,0.000163184,0.012774357,0.011316574,6.9e-05,0.880480657,1.128818379,0
22697,132.150153,16573,125.4103732,36214,274.0367618,38929.14962,197.3047126,146.6305556,68.0,56,1.195570362,0.459343086,1.345590705,428.1496527,20.69177742,28.5169005,28.096916,0.0,0.060891506,1.378175491,0.725596999,0.014944994,0.122249722,0.044285896,1.3e-05,0.362151303,2.760466258,1
677,9.98983,2082,208.411955,1516,151.7543342,13225.02973,115.0001292,124.0689655,66.0,60,1.514840876,0.557120813,0.926904877,13.50500534,3.674915692,1.99483169,0.050184,0.050184,1.587503921,0.529167974,1.842218424,4.77884e-05,0.006912915,0.011188,3.9e-05,1.61277832,0.617886606,0
22344,33.164952,1807,54.48522886,4828,145.5753652,145520.371,381.4713239,228.7931034,76.0,68,1.201608828,0.421507708,1.667320029,181.0690303,13.45618929,8.36625931,0.068335,0.0,1.849986827,0.621740608,1.608387787,5.29e-05,0.007275867,0.010376444,2.9e-05,1.42215955,0.701190811,1
4203,33.165196,1806,54.45467592,4896,147.6246364,141504.84,376.1712908,223.4,76.0,68,1.175528305,0.413109676,1.683846422,177.4179143,13.31983162,8.0943102,0.063217,0.0,1.808827641,0.607688628,1.645579585,0.000145724,0.012071605,0.013150778,2.5e-05,1.087326671,0.917938462,1
17897,120.458176,43140,358.132602,34098,283.069204,4804.101624,69.31162691,112.5918367,87.0,56,1.107685877,0.816484034,0.615600819,1219.950173,34.92778511,61.23164032,63.7345135,0.0,-0.214975542,1.753092563,0.570420536,0.183792187,0.42870991,0.26042624,2e-06,0.607460276,1.646185538,1
22170,0.025276,171,6765.310967,105,4154.138313,338.0,18.38477631,92.0,105.0,105,-2.121320344,-0.707106781,0.199834525,0.000141877,0.011911216,0.016845,0.025259,0.0,-2.119179144,1.414213322,0.707106901,0.0,0.0,0.025259,0.025259,-10.0,0.0,0
2127,30.100883,1755,58.30393746,4535,150.6600321,158798.4,398.4951694,251.6,85.0,54,1.254218466,0.495865484,1.583844075,144.3764366,12.01567462,6.05702056,0.049846,0.0,1.499834529,0.504093258,1.98375992,5.48249e-05,0.007404384,0.010501667,2.4e-05,1.415062488,0.705067555,0
2478,177.000973,618,3.49150623,381,2.15253054,351.9669421,18.76078202,90.81818182,105.0,105,-2.267786838,-0.755928946,0.206575177,3451.312043,58.74786841,64.38415464,59.025745,0.0,0.273630846,1.095940268,0.912458488,8.99e-10,2.99778e-05,0.025415,0.025373,1.401038191,0.001179531,0
1861,2.712091,1053,388.2613083,3939,1452.384894,224365.375,473.6722232,312.0,76.0,68,1.494704493,0.515124147,1.518180202,1.380476894,1.174936974,0.944465813,0.216419,0.0,1.858942637,0.803843809,1.244022768,0.002770535,0.052635875,0.0429674,9.4e-05,0.814528117,1.225018847,1
10559,0.094511,2715,28726.81487,3383,35794.77521,31306.8944,176.9375438,184.7878788,105.0,66,1.352814283,0.671354854,0.957517046,0.000474393,0.021780574,0.065455152,0.073658,0.0,-1.129839149,3.005207797,0.332755692,8.78699e-05,0.009373894,0.0085302,1e-05,0.908928536,1.098906741,0
22459,0.095508,1100,11517.3598,3703,38771.62123,194455.3611,440.97093,266.8333333,72.0,68,1.325484199,0.450898959,1.652608107,0.000697894,0.026417684,0.061877444,0.066281,0.0,-0.500069067,2.34227361,0.426935605,0.000147308,0.012137051,0.012597833,6e-06,1.037470616,0.96342365,1
14088,107.998191,165041,1528.183004,159131,1473.459866,10263.57575,101.3093073,141.3746184,123.0,66,0.544114422,0.744004874,0.716601809,1209.58252,34.77905289,51.94680865,51.293392,0.0,0.056362948,1.493623441,0.669512792,0.001213175,0.034830668,0.019664893,0.015612,0.116359911,1.771210623,0
1792,121.7539,28848,236.9369688,49751,408.6193543,36714.85053,191.6111962,172.3662281,165.0,68,0.115330861,0.544677086,1.111651618,1189.012533,34.48206103,65.25198546,58.517675,0.0,0.585896862,1.892345861,0.528444626,1.000131153,1.000065574,0.373248269,1.3e-05,0.373210796,2.679357569,1
5122,0.024939,108,4330.566582,60,2405.870324,8.0,2.828427125,56.0,54.0,54,2.121320344,0.707106781,0.050507627,0.000137886,0.011742476,0.016606333,0.02488,0.0,-2.11377914,1.414210587,0.707108269,0.0,0.0,0.02488,0.02488,-10.0,0.0,0
2691,0.290687,4379,15064.31316,5208,17916.17788,13543.96213,116.3785295,143.0895522,105.0,66,0.981870601,0.66240356,0.813326534,0.005383506,0.073372377,0.147266,0.124081,0.0,0.947972565,2.007104129,0.498230254,0.000152322,0.012341899,0.011998467,4e-06,0.971849381,1.028622999,0
3126,34.117873,1807,52.96344236,4896,143.5024979,141502.7789,376.1685512,223.4333333,76.0,68,1.175802705,0.413201297,1.683582953,187.7887848,13.70360481,8.4099235,0.062176,0.0,1.827493046,0.613701549,1.629456535,0.000143997,0.011999864,0.013189556,2.9e-05,1.096725435,0.909800447,1
11730,91.859047,904776,9849.612309,491511,5350.708679,11595.98444,107.6846527,139.6287,107.0,68,0.909006971,0.665170924,0.771221481,702.8660035,26.51162016,45.92206171,45.8648735,1.448119,0.006471299,1.677526399,0.577317724,1.59e-06,0.001260867,0.000377688,2.7e-05,0.27813284,3.338377835,1
18437,0.015696,171,10894.49541,105,6689.602446,338.0,18.38477631,92.0,105.0,105,-2.121320344,-0.707106781,0.199834525,5.46849e-05,0.007394926,0.010458,0.015678,0.0,-2.117668144,1.414212864,0.70710713,0.0,0.0,0.015678,0.015678,-10.0,0.0,0
17394,34.061499,1807,53.05110031,4829,141.7729736,145617.3151,381.5983688,228.8275862,76.0,68,1.20147987,0.42145774,1.667623975,190.9214747,13.81743372,8.668384379,0.065582,0.0,1.867814795,0.627351255,1.594003348,7.31e-05,0.008547284,0.011414333,2.2e-05,1.332860069,0.748820242,1
22557,4.095806,353,86.18572266,393,95.95181022,469.2098765,21.66125288,82.88888889,66.0,66,2.339045989,0.779681996,0.261328788,2.88076864,1.697282722,3.175321667,4.080258,0.0,-1.599503114,1.870826601,0.534523082,1.88e-09,4.33999e-05,5.06667e-05,1.8e-05,0.75268906,0.856577937,0
3503,39.045556,15758,403.5798594,25326,648.6269526,23124.9036,152.0687463,164.9959839,165.0,68,-7.92e-05,0.637842991,0.921651198,35.03758741,5.919255647,5.054569747,4.083921,0.0,0.491944666,0.853919825,1.171070129,0.014222694,0.119258938,0.026827403,2.5e-05,0.224741254,4.445414895,1
18917,34.097608,1807,52.99491976,4895,143.5584572,141408.7733,376.043579,223.4,76.0,68,1.175927538,0.413249976,1.683274749,187.5337868,13.6942976,8.405709433,0.066563,0.0,1.826850856,0.613810922,1.629166189,5.86e-05,0.007657539,0.011777778,5e-05,1.531533527,0.650168409,1
8627,118.025759,513,4.346508799,381,3.228108874,365.04,19.10601999,89.4,105.0,105,-2.449489743,-0.816496581,0.21371387,2401.374856,49.00382491,53.1221572,59.0129025,0.0,-0.360629725,1.084041038,0.922474302,1.19e-09,3.44996e-05,0.025000333,0.024973,0.792279776,0.001379965,0
2744,30.099087,1755,58.30741643,4594,152.6292143,154055.8476,392.4994874,244.1923077,75.5,54,1.289369641,0.484567022,1.60733764,140.1256039,11.83746611,5.826368885,0.0573195,0.033682,1.462065276,0.48935193,2.031705569,124.5264092,11.15914016,5.003524,0.001068,0.448283284,2.230256148,0
17759,63.147295,669,10.59427803,458,7.252883912,445.1360947,21.09824862,86.69230769,90.0,66,-0.470327045,0.980759497,0.243369327,682.3739561,26.12228849,47.61405269,63.122029,0.0,-1.781005096,1.822736653,0.548625606,2.660069788,1.630972038,0.8343894,8e-06,0.511585349,1.954689307,0
8847,4.248575,498,117.2157723,353,83.08668201,466.29,21.5937491,85.1,78.0,66,0.986396568,0.884515232,0.253745583,3.723298687,1.929585108,2.9640769,4.22361,0.0,-1.958244436,1.53612136,0.650990232,3.279464789,1.810929261,1.0620635,1.2e-05,0.58646769,1.705104508,0
13826,177.001491,618,3.491496012,381,2.152524241,351.9669421,18.76078202,90.81818182,105.0,105,-2.267786838,-0.755928946,0.206575177,3451.524193,58.74967399,64.37862127,59.020384,0.0,0.273613634,1.0958124,0.912564961,4.32348e-06,0.002079299,0.017006667,0.015504,0.722679463,0.122263758,0
22729,0.102776,2247,21863.08087,2788,27126.95571,27822.84225,166.8018053,186.4814815,105.0,66,1.46547841,0.722303222,0.894468469,0.000572176,0.0239202,0.063503111,0.069564,0.0,-0.760138575,2.654790151,0.376677607,0.000103197,0.010158569,0.0134065,4.9e-05,1.314899718,0.757734634,0
18912,177.001133,618,3.491503074,381,2.152528594,351.9669421,18.76078202,90.81818182,105.0,105,-2.267786838,-0.755928946,0.206575177,3451.349014,58.74818307,64.383685,59.025212,0.0,0.273632616,1.095926404,0.912470031,5.62e-10,2.36972e-05,0.024856667,0.024837,0.829916488,0.000953352,0
