,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,Label
17364,120.414933,23463,194.8512482,40818,338.9778907,41578.07592,203.9070276,176.5961538,163.0,68,0.200034604,0.532576808,1.154651578,1343.178083,36.64939403,54.19740029,53.466566,0.0,0.059823714,1.478807542,0.676220517,0.087345936,0.295543459,0.173758365,0.02648,0.498330653,1.700887661,1
11863,33.747855,1807,53.54414377,4827,143.0313127,145423.4935,381.344324,228.7586207,76.0,68,1.201737729,0.421557659,1.667016189,187.5504855,13.69490728,8.571022,0.06965,0.0,1.862306584,0.625854694,1.597814973,5.68e-05,0.007534718,0.010720667,2.9e-05,1.418986968,0.702821779,1
5127,0.015499,171,11032.96987,105,6774.630621,338.0,18.38477631,92.0,105.0,105,-2.121320344,-0.707106781,0.199834525,5.33235e-05,0.007302295,0.010327,0.015482,0.0,-2.117827333,1.414212924,0.707107101,0.0,0.0,0.015482,0.015482,-10.0,0.0,0
4603,0.021679,128,5904.331381,74,3413.441579,88.88888889,9.428090416,67.33333333,74.0,74,-2.121320344,-0.707106781,0.140021145,0.000104358,0.010215574,0.014447,0.021662,0.0,-2.118823665,1.414213236,0.707106944,0.0,0.0,0.021662,0.021662,-10.0,0.0,0
20299,75.535105,336,4.448262831,372,4.92486242,9.0,3.0,59.0,59.0,56,0.0,1.0,0.050847458,665.3821519,25.79500246,37.7675155,37.767476,0.0,4.59e-06,1.464140799,0.682994423,1.59e-09,3.98e-05,0.015030667,0.014981,1.246785532,0.0026503,1
9350,0.232273,4056,17462.21042,5486,23618.75896,13976.21396,118.2210386,144.5757576,105.0,66,1.004282099,0.664651221,0.817709971,0.003796659,0.061617034,0.13394997,0.1505505,0.0,-0.80824389,2.173911366,0.460000355,8.39844e-05,0.009164299,0.010826545,2.5e-05,1.178654845,0.846465668,0
13873,33.786906,1807,53.4822573,4896,144.9082079,141502.7789,376.1685512,223.4333333,76.0,68,1.175802705,0.413201297,1.683582953,183.9063084,13.56120601,8.290410367,0.0658925,0.0,1.819421782,0.611332824,1.635770174,5.21e-05,0.007216421,0.010329222,2.7e-05,1.427608325,0.698641245,1
856,93.946218,917223,9763.277538,493176,5249.55672,13094.37451,114.4306537,141.0399,107.0,68,0.892415596,0.638289633,0.811335329,735.1343513,27.11336112,47.56335071,48.0110655,77.779705,-0.0495381,-1.114445168,0.570047331,2.33e-05,0.004828504,0.000478443,2.7e-05,0.093495362,10.09212528,1
14843,33.344334,1807,54.19211552,4896,146.8315427,141502.7789,376.1685512,223.4333333,76.0,68,1.175802705,0.413201297,1.683582953,179.2416783,13.38811706,8.152950933,0.06955,0.0,1.811322884,0.6089692,1.642119175,5.14e-05,0.007167184,0.010370556,3.1e-05,1.442624523,0.691108983,1
3010,63.178012,603,9.544459867,458,7.249357577,443.5763889,21.06125326,88.41666667,97.5,105,-1.293845132,-0.787385875,0.238204561,718.2879111,26.80089385,46.33785142,61.0891965,0.0,-1.6512149,1.728966641,0.578380159,2.735754732,1.654011709,0.8385912,1.4e-05,0.506995927,1.972369503,0
21328,74.220329,669,9.013702971,636,8.569080851,130.25,11.41271221,72.5,68.0,68,1.182891477,0.394297159,0.15741672,610.0525825,24.69924255,53.875219,67.304892,0.0,-1.631184394,2.181249846,0.458452754,55.67340807,7.461461524,8.615767286,5e-06,1.154701697,0.866024032,1
23564,34.058514,1739,51.05918596,4759,139.7301127,156103.9259,395.0998936,240.6666667,76.0,68,1.250316712,0.437020281,1.641689309,199.4529945,14.12278282,9.325749407,0.075047,0.0,1.965059406,0.660333698,1.514385837,7.95e-05,0.008914267,0.011628222,3.6e-05,1.300412296,0.766606166,1
5495,33.175223,1807,54.46836032,4897,147.6101608,141596.8489,376.2935674,223.4666667,76.0,68,1.175677817,0.413152602,1.683891262,177.2979824,13.31532885,8.0884961,0.0653635,0.0,1.807645765,0.607457479,1.646205758,7.2e-05,0.008484358,0.01351725,2.7e-05,1.590014197,0.627668957,1
7282,0.108798,964,8860.456994,3567,32785.52915,652788.2296,807.953111,323.6428571,72.0,68,0.934371761,0.316408036,2.496434243,0.001255598,0.035434418,0.067596357,0.0752125,0.0,-0.644808913,1.907646885,0.52420603,0.000102087,0.01010381,0.01858475,0.001142,1.72635367,0.543661352,1
17450,97.924956,733,7.485323762,584,5.963750446,97.63265306,9.880923695,62.71428571,62.0,56,0.216868099,0.679520045,0.157554592,1072.048851,32.74215708,67.50345876,75.519968,0.0,-0.734512624,2.061668038,0.48504414,42.68934991,6.53370874,11.3167595,1.8e-05,1.732054787,0.577348024,1
1878,33.7844,1740,51.50306058,4829,142.9357929,311929.3099,558.5063204,234.6071429,76.0,68,0.851953525,0.298308429,2.38060237,191.8779379,13.85200123,8.883215214,0.065299,0.0,1.909742009,0.641294718,1.55934545,4.4e-05,0.006633269,0.01151875,1.8e-05,1.733798226,0.575867085,1
6494,95.90825,487316,5081.064455,816474,8513.073693,6815.719359,82.55737011,130.379,107.0,68,0.849554678,0.755583662,0.633210641,744.4786925,27.28513684,46.77303253,46.4422745,22.285363,0.036366836,0.89747285,0.583351888,9.09e-05,0.009533473,0.009403007,3e-05,0.983168165,1.013874906,1
615,127.455535,8499,66.68207858,15436,121.1089028,167465.6197,409.2256342,206.3362069,68.0,68,1.014131535,0.338043845,1.983295324,624.2133233,24.98426151,16.33597126,9.362292,0.0,0.837368668,0.653850475,1.529401657,0.002094513,0.045765849,0.038320556,0.026558,0.257016004,1.194289804,1
8949,5.003478,2910,581.5954422,5533,1105.830784,98210.18064,313.3850358,196.3488372,85.0,54,1.065930001,0.454229848,1.596062601,3.479683587,1.865391001,1.500039721,0.051558,0.050665,2.32950902,0.776981727,1.24356107,4.82552e-05,0.006946598,0.0113535,2.4e-05,1.630942192,0.611846404,0
17348,120.024022,492507,4103.403567,238741,1989.110147,8048.069644,89.71103412,128.0196078,107.0,68,0.702910452,0.669032616,0.700760107,684.4270408,26.16155654,78.36269581,79.7433545,70.280545,-0.158322998,0.308932337,0.333852176,0.021493538,0.146606745,0.034749363,3.2e-05,0.236806042,4.218976475,1
3839,18.930431,1579,83.41067353,4482,236.7616458,184939.0682,430.0454257,275.5,87.5,68,1.31148936,0.482507167,1.560963433,29.42905261,5.424855077,2.099272682,0.055508,0.0,1.130222643,0.386973044,2.584159325,3.42e-05,0.005847561,0.013069,1.8e-05,2.231870547,0.447437552,1
23703,0.144972,1076,7422.122893,3703,25542.86345,519564.25,720.8080535,265.5,68.0,68,0.821994145,0.273998048,2.714907923,0.001456738,0.038167239,0.074595722,0.0699275,0.0965,0.366928994,-0.573902599,0.51165453,0.000235588,0.015348873,0.0247894,3e-06,1.614867705,0.619170832,1
22183,0.50906,2010,3948.454013,4424,8690.527639,254455.912,504.4362319,221.862069,66.0,54,0.9269481,0.332771634,2.273647921,0.038319839,0.195754538,0.190798276,0.09672,0.0,1.441779232,0.974681239,1.025976452,0.000249199,0.015786038,0.013070111,7.9e-05,0.82294943,1.207796784,0
18448,120.408146,24801,205.9744363,45876,381.0041224,15394.99026,124.07655,135.3965517,87.0,62,1.17016193,0.591542493,0.916393722,1265.021155,35.56713588,61.01459535,63.574395,0.0,-0.215912774,1.715476769,0.582928325,5.41e-05,0.007353662,0.009633651,0.014913,-0.717921068,0.763330668,1
15748,31.789912,3772,118.6539931,4631,145.6751437,20569.73421,143.4215263,152.7818182,97.0,66,1.16680849,0.605082238,0.938734255,232.4692688,15.24694293,11.59148564,0.080325,0.0,2.264944656,0.760249821,1.3153571,8.13817e-05,0.00902118,0.006915882,3e-06,0.766294663,1.304414952,0
5159,33.32616,1807,54.2216685,4896,146.9116154,141502.7789,376.1685512,223.4333333,76.0,68,1.175802705,0.413201297,1.683582953,179.15077,13.38472151,8.151944533,0.06936,0.0,1.81159941,0.609048498,1.641905371,5.33e-05,0.007300296,0.010390222,2.4e-05,1.41997287,0.702612111,1
843,0.350083,4254,12151.4041,5420,15482.04283,13741.40052,117.22372,142.2647059,105.0,66,0.95368171,0.650591074,0.823983146,0.010231757,0.101152148,0.194573515,0.2131505,0.0,-0.550961663,1.923572737,0.519865967,0.00016898,0.012999242,0.015218538,7e-06,1.170186616,0.854171481,0
17991,0.021528,128,5945.745076,74,3437.383872,88.88888889,9.428090416,67.33333333,74.0,74,-2.121320344,-0.707106781,0.140021145,0.00010288,0.01014298,0.014344333,0.021505,0.0,-2.117918067,1.414212956,0.707107084,0.0,0.0,0.021505,0.021505,-10.0,0.0,0
2942,120.033881,358244,2984.524011,749784,6246.436371,8487.743967,92.12895293,129.0806151,107.0,68,0.719012245,0.662990441,0.713731902,1195.072991,34.56982776,60.24560217,60.335996,24.758464,-0.007844456,1.026535001,0.573814959,5.87e-05,0.007664552,0.010475967,0.015214,-0.6181748,0.731631902,1
11589,120.070141,265533,2211.48237,420293,3500.395656,14034.78914,118.4685154,215.3976131,258.0,68,-1.078828078,1.244192287,0.549999202,923.9299857,30.39621664,68.99839249,69.929118,0.0,-0.091859344,2.269966467,0.440535142,0.000104244,0.010209978,0.01717592,0.015286,0.185105204,0.594435604,1
18475,50.795987,262439,5166.530183,130658,2572.211069,6410.542427,80.06586306,124.5159962,107.0,68,0.656309526,0.705868819,0.643016685,220.6173679,14.85319386,25.67445783,25.783929,16.128125,-0.022110631,0.642712465,0.578520254,0.006713686,0.081937083,0.018971855,3.4e-05,0.231126787,4.318875733,1
20526,95.400086,580944,6089.554259,277422,2907.9848,8448.014866,91.91308322,129.3889056,107.0,68,0.730763397,0.667901712,0.710362938,764.3562539,27.64699358,48.06219768,48.711973,9.726283,-0.070507701,1.386621463,0.575233654,0.000271627,0.016481113,0.011742236,3.6e-05,0.710281884,1.403575351,1
8041,177.001253,618,3.491500707,381,2.152527135,351.9669421,18.76078202,90.81818182,105.0,105,-2.267786838,-0.755928946,0.206575177,3451.338995,58.7480978,64.38411,59.025789,0.0,0.273625251,1.095935229,0.912462684,1.15e-09,3.39509e-05,0.025381,0.025344,1.089807662,0.001337652,0
8944,34.019816,1807,53.11610151,4895,143.8867277,141408.7733,376.043579,223.4,76.0,68,1.175927538,0.413249976,1.683274749,186.6224222,13.66098175,8.377304433,0.069546,0.0,1.824413191,0.61322858,1.630713299,5.25e-05,0.007244148,0.010296333,2.6e-05,1.417741992,0.703565836,1
11397,120.817066,496,4.105380278,448,3.708085412,9.0,3.0,59.0,59.0,56,0.0,1.0,0.050847458,1254.613667,35.42052607,60.4086805,60.408596,0.0,7.16e-06,1.705471014,0.586348283,3.61e-07,0.000601193,15.08876075,15.087176,2.636010872,3.98e-05,1
4019,0.024905,171,6866.091146,105,4216.020879,338.0,18.38477631,92.0,105.0,105,-2.121320344,-0.707106781,0.199834525,0.000137708,0.011734912,0.016595667,0.024882,0.0,-2.118379719,1.41421311,0.707107008,0.0,0.0,0.024882,0.024882,-10.0,0.0,0
10659,0.114371,985,8612.323054,3873,33863.47938,271267.4286,520.8333981,347.0,76.0,68,1.560959806,0.535679933,1.500960801,0.001823898,0.042707114,0.055301,0.0345055,0.0,1.460798767,1.294889641,0.772266584,4.75e-05,0.00689077,0.012046,0.000117,1.731156309,0.572038023,1
17380,0.382797,4484,11713.78041,5445,14224.24941,12978.66614,113.9239489,139.8450704,105.0,66,0.917587674,0.648196197,0.81464401,0.009997528,0.099987641,0.203982099,0.168598,0.0,1.061654167,2.040073118,0.490178509,0.000146544,0.012105518,0.014725467,1.1e-05,1.215517279,0.822080452,0
16439,0.501236,2064,4117.820747,4419,8816.206338,123600.7567,351.5689928,216.1,70.0,54,1.246696976,0.461075929,1.62688104,0.033796077,0.183837094,0.166238733,0.093883,0.0,1.18075844,0.904271983,1.105861974,0.000266514,0.016325243,0.013046889,1e-05,0.798572415,1.251274793,0
163,0.562572,1017,1807.768606,4032,7167.082613,501707.7647,708.3133238,297.0,68.0,68,0.969909752,0.323303251,2.384893346,0.066206004,0.257305275,0.342698235,0.546487,0.0,-2.37603483,1.331874117,0.750821708,0.000124279,0.011148035,0.0129694,2e-06,1.163200503,0.859564441,1
23474,9.811451,1809,184.3763986,4392,447.6402114,159580.5184,399.4753039,248.04,78.0,54,1.27697506,0.485737161,1.610527753,15.26369037,3.906877317,1.99467428,0.034981,0.033114,1.504802778,0.502078801,1.958654281,3.28598e-05,0.00573235,0.0129076,0.001444,1.999808237,0.444106544,0
6368,58.805409,432,7.346262994,526,8.944755405,255.9053254,15.99704115,73.69230769,68.0,68,1.067505104,0.355835035,0.217078846,484.440628,22.01001199,36.55969623,45.312003,0.0,-1.192953476,1.661048446,0.6020294,2.42e-07,0.000492121,0.0156074,0.015223,0.781109418,0.031531232,1
20301,22.846895,27441,1201.082248,31708,1387.847233,44622.23806,211.2397644,161.6092896,123.0,66,0.548324172,0.452610283,1.307101621,45.41695964,6.73921061,12.50224995,14.3013565,0.0,-0.800883067,1.855150502,0.539039824,0.004275074,0.065384048,0.027888505,7e-06,0.426426726,2.344480166,0
4243,0.313561,4188,13356.25285,5486,17495.79827,13741.40052,117.22372,142.2647059,105.0,66,0.95368171,0.650591074,0.823983146,0.007165283,0.084647996,0.166605441,0.1811785,0.0,-0.51648212,1.968214828,0.50807462,0.000136099,0.01166614,0.015046,2.1e-05,1.287915317,0.775364861,0
20163,120.670702,79309,657.2349268,47500,393.633245,10777.1746,103.8131716,123.5955166,87.0,87,1.057539694,0.352513231,0.83994286,1212.132287,34.81569024,60.51861714,61.897373,0.0,-0.118804698,1.738256996,0.575288926,2.19e-08,0.000148154,6.64e-05,2.6e-05,0.272785657,2.230756201,1
3936,33.174546,1807,54.46947187,4895,147.5528859,141408.7733,376.043579,223.4,76.0,68,1.175927538,0.413249976,1.683274749,177.2959671,13.31525317,8.0880521,0.0653795,0.0,1.807552398,0.607427587,1.646286771,4.37e-05,0.006613662,0.011522875,2.2e-05,1.738957186,0.573959361,1
17402,33.303779,8880,266.6364078,11182,335.7576928,391250.124,625.4998993,313.46875,148.0,68,0.793615236,0.392436114,1.995413895,95.86948766,9.791296526,4.661209234,0.0883865,0.0,1.401088014,0.476056386,2.100591506,5.81e-05,0.007621271,0.006844438,5e-06,0.897414311,1.113498489,1
1388,33.771413,1807,53.50679286,4828,142.9611488,145520.371,381.4713239,228.7931034,76.0,68,1.201608828,0.421507708,1.667320029,187.7106332,13.70075302,8.571029034,0.064074,0.0,1.862734484,0.625588172,1.598495695,5.03e-05,0.007089043,0.010604667,2.6e-05,1.492256039,0.668483305,1
5295,0.015582,171,10974.201,105,6738.544474,338.0,18.38477631,92.0,105.0,105,-2.121320344,-0.707106781,0.199834525,5.38965e-05,0.007341422,0.010382333,0.015565,0.0,-2.117845954,1.41421293,0.707107097,0.0,0.0,0.015565,0.015565,-10.0,0.0,0
23596,92.144677,143887,1561.5335,135673,1472.391075,9829.179742,99.14221978,140.836272,123.0,66,0.539717753,0.754837568,0.703953735,614.5505271,24.79012963,36.74215714,32.119594,0.0,0.559403666,1.482128479,0.67470534,0.001731335,0.041609311,0.022370009,0.015509,0.164891199,1.860048901,0
5621,59.015972,342,5.795041383,276,4.676700064,372.4897959,19.29999471,88.28571429,105.0,105,-2.598076211,-0.866025404,0.218608354,852.1548333,29.19169117,25.30310029,0.05835,0.0,2.594376955,0.866791175,1.153680412,1.23e-09,3.5e-05,0.015573,0.015538,1.0,0.00224748,0
5935,0.20842,855,4102.293446,1033,4956.338163,5430.5,73.69192629,118.0,89.0,60,1.180590661,0.787060441,0.62450785,0.008591172,0.092688575,0.082854688,0.0173245,0.015183,2.120979438,0.730097396,1.118688371,1.06e-08,0.000103,0.01522,0.015117,1.0,0.006767411,0
17000,0.021882,128,5849.556713,74,3381.774975,88.88888889,9.428090416,67.33333333,74.0,74,-2.121320344,-0.707106781,0.140021145,0.000106371,0.010313624,0.014585667,0.021875,0.0,-2.120302191,1.414213508,0.707106808,0.0,0.0,0.021875,0.021875,-10.0,0.0,0
10000,57.53929,89063,1547.864077,61827,1074.517951,23634.72908,153.7359069,164.9071038,123.0,66,0.817774546,0.643357208,0.932257637,255.7039119,15.99074457,20.99343985,22.325622,0.0,-0.249928727,1.312849427,0.761701974,5.84885e-05,0.007647777,0.001769281,4e-06,0.230822708,4.322534818,0
132,0.068245,171,2505.678072,171,2505.678072,380.25,19.5,85.5,85.5,66,0.0,1.0,0.228070175,0.000603016,0.024556391,0.029557,0.0249915,0.0,0.557757053,1.203637807,0.830814714,0.0,0.0,0.024985,0.024985,-10.0,0.0,0
4830,0.09468,2937,31020.27883,3352,35403.4643,28807.48997,169.7276936,174.6944444,97.0,78,1.373278152,0.569703402,0.971568925,0.000399766,0.019994157,0.065136278,0.073921,0.0,-1.318093397,3.257765602,0.306958855,8.05499e-05,0.008974961,0.006892769,2e-06,0.767777086,1.302083455,0
23586,34.076872,1739,51.0316792,4829,141.709016,311933.7449,558.5102908,234.5714286,76.0,68,0.851755632,0.298242362,2.380981751,195.4164224,13.9791424,9.005603464,0.073019,0.0,1.916981215,0.644217163,1.55227159,5.76e-05,0.007591855,0.0128065,2.3e-05,1.683844003,0.592812657,1
33,177.001343,618,3.491498932,381,2.15252604,351.9669421,18.76078202,90.81818182,105.0,105,-2.267786838,-0.755928946,0.206575177,3451.367912,58.74834391,64.38387327,59.025755,0.0,0.273613752,1.095926608,0.912469861,2.01e-09,4.48875e-05,0.025314667,0.025256,1.306970732,0.001773182,0
13389,0.082417,2110,25601.51425,1776,21548.95228,29827.77229,172.7071866,143.9259259,66.0,60,1.353607701,0.485943449,1.199972732,0.000551418,0.023482285,0.04496563,0.036212,0.0,1.118327676,1.914874561,0.522227419,3.42796e-05,0.005854878,0.0112254,7e-06,1.916077415,0.521574132,0
15976,128.360248,2695,20.99559671,2040,15.89277079,19191.53027,138.5334987,147.96875,105.0,66,0.930505987,0.591689019,0.936234838,703.4500294,26.5226324,18.62852531,10.3831355,0.0,0.932643829,0.702363364,1.423764466,0.000172392,0.0131298,0.004656333,4e-06,0.354333898,2.819772425,0
13689,0.021758,128,5882.893648,74,3401.04789,88.88888889,9.428090416,67.33333333,74.0,74,-2.121320344,-0.707106781,0.140021145,0.000105096,0.010251638,0.014498,0.021736,0.0,-2.118100532,1.41421302,0.707107053,0.0,0.0,0.021736,0.021736,-10.0,0.0,0
10829,120.816711,544,4.502688374,544,4.502688374,0.0,0.0,68.0,68.0,68,-10.0,-10.0,0.0,1254.60553,35.42041121,60.40837875,60.408395,0.0,-1.38e-06,1.705468025,0.58634931,1.1e-08,0.000105088,15.0886835,15.088694,-0.099916205,6.96e-06,1
7892,18.528006,1648,88.94643061,4686,252.9144259,146903.0059,383.2792793,243.6153846,87.5,68,1.221944882,0.4581917,1.573296694,24.27987662,4.927461479,1.722803462,0.052714,0.0,1.016805186,0.349633065,2.860141385,0.000102744,0.010136264,0.011533125,5e-06,1.137314987,0.8788827,1
552,120.759333,224486,1858.953626,42009,347.8737333,197640.1078,444.5673265,307.3760092,87.0,87,1.487126895,0.495708965,1.446330595,1207.854778,34.75420519,59.53350478,60.762127,0.0,-0.106055271,1.712987089,0.583775562,0.23362666,0.483349418,0.407222026,2.4e-05,0.842450639,1.186943208,1
7012,33.239108,1875,56.40945599,4965,149.3722395,123393.75,351.2744653,213.75,76.0,68,1.176430515,0.414917719,1.643389312,170.6423174,13.06301334,7.603078188,0.0662565,0.0,1.730876673,0.58203096,1.718121662,5.74e-05,0.007578482,0.0093231,4e-06,1.229679001,0.812871455,1
5937,0.025367,55,2168.171246,66,2601.805495,30.25,5.5,60.5,60.5,55,0.0,1.0,0.090909091,0.000160871,0.0126835,0.0126835,0.0126835,0.0,0.0,1.0,1.0,0.0,0.0,0.025367,0.025367,-10.0,0.0,0
1186,1.453275,1053,724.5703669,3940,2711.117992,224349.5586,473.6555274,312.0625,76.0,68,1.495153037,0.515274257,1.517822639,0.377562384,0.614461051,0.472799813,0.085956,0.0,1.888698128,0.769454486,1.299622028,0.000527844,0.022974851,0.0201006,3.7e-05,0.87328533,1.142993274,1
7482,34.062415,1807,53.04967367,4896,143.7361385,141502.7789,376.1685512,223.4333333,76.0,68,1.175802705,0.413201297,1.683582953,187.2478367,13.68385314,8.394711733,0.064116,0.0,1.82637061,0.613475726,1.630056346,5.19e-05,0.007203842,0.010275667,2.4e-05,1.42308322,0.701058358,1
18512,30.106383,1755,58.29328618,4590,152.4593638,158875.36,398.5917209,253.8,85.0,54,1.270472951,0.501264802,1.570495354,144.4712635,12.01961994,6.05156368,0.034951,0.0,1.501697902,0.503473796,1.986200687,124.6408021,11.16426451,5.007680833,0.011772,0.447491084,2.229428129,0
8966,117.323827,542073,4620.314678,316163,2694.789354,15688.51769,125.2538131,228.3757318,258.0,68,-0.70954171,1.280405984,0.548455005,1147.446304,33.87397679,58.63704724,58.7246545,0.0,-0.007758811,1.731035231,0.577688993,3.29e-05,0.005733794,0.002254042,0.000385,0.325969453,2.543783431,1
10059,120.021262,160993,1341.370665,40063,333.7991897,104907.9449,323.8949596,254.8238276,87.0,62,1.554428273,0.595328275,1.271054448,1153.508803,33.96334499,60.22898559,59.096545,0.0,0.100029069,1.773352584,0.563903653,0.228794675,0.478324863,0.408964674,2.1e-05,0.854949649,1.169599463,1
7146,120.846109,44759,370.3801502,33519,277.3692945,4679.27627,68.40523569,111.1903409,87.0,56,1.060898658,0.806814571,0.615208436,1185.103941,34.42533865,60.30282174,59.7905645,0.0,0.044640715,1.751698723,0.570874424,0.195146766,0.441754192,0.278001025,2e-06,0.629307044,1.589037999,1
5328,32.303478,99522,3080.844731,54470,1686.196143,16518.38232,128.523859,171.6744705,68.0,68,2.41996633,0.806655443,0.748648641,87.09258927,9.332341039,16.17318735,16.163373,0.0,0.003154948,1.733025752,0.57702547,4.9e-09,7e-05,5.63e-05,4.7e-05,0.133404805,1.242103027,1
6377,0.025314,108,4266.413842,60,2370.229912,8.0,2.828427125,56.0,54.0,54,2.121320344,0.707106781,0.050507627,0.000142304,0.011929129,0.016870333,0.025297,0.0,-2.11918236,1.414213323,0.707106901,0.0,0.0,0.025297,0.025297,-10.0,0.0,0
21129,177.00143,315,1.779646639,618,3.491497216,319.41,17.87204521,93.3,105.0,105,-1.963961012,-0.654653671,0.191554611,3341.511497,57.8058085,70.813607,59.022205,0.0,0.611948988,1.225025803,0.816309336,2.22e-13,4.71e-07,3.36667e-05,3.4e-05,-0.707106781,0.014002114,0
23560,177.001388,315,1.779647061,618,3.491498044,319.41,17.87204521,93.3,105.0,105,-1.963961012,-0.654653671,0.191554611,3341.501402,57.80572119,70.8136858,59.022594,0.0,0.611933813,1.225029017,0.816307195,2.22e-11,4.71405e-06,2.66667e-05,3e-05,-0.707106781,0.176776695,0
4952,120.358962,25936,215.4887311,47150,391.7448208,14991.96008,122.4416599,134.1027523,87.0,62,1.154086419,0.588874345,0.913043601,1293.848357,35.97010366,61.8746215,63.602164,0.0,-0.144081528,1.720168006,0.581338565,8.15e-05,0.009025864,0.010162654,0.000117,1.112985291,0.888140452,1
19988,4.515844,432,95.66318057,353,78.16921931,473.0617284,21.74998226,87.22222222,90.0,66,-0.383142075,0.975735151,0.249362854,4.457061792,2.111175453,3.002280222,4.490883,0.0,-2.115318425,1.422089395,0.703190674,3.711874893,1.926622665,1.128907,6e-06,0.585948157,1.706626555,0
8114,0.178129,4371,24538.39633,5879,33004.17113,17029.81264,130.4983243,148.5507246,105.0,66,1.001178939,0.632580725,0.878476525,0.001660461,0.040748761,0.105162101,0.100726,0.0,0.326594088,2.580743552,0.387485227,6.2951e-05,0.007934167,0.008738467,6e-06,1.100615434,0.90795872,0
