,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,Label
531,93.771015,114339,1219.342672,140425,1497.53098,11496.93624,107.2237671,144.0972851,114.0,213,0.842088071,-0.642606735,0.744106782,1026.300707,32.03592838,41.93437223,31.886537,0.0466,0.940928115,1.307524843,0.763953928,0.000326329,0.018064567,0.011240186,5.7e-05,0.619067458,1.607141349,0
15212,120.017708,238911,1990.631249,135918,1132.482883,15373.12813,123.9884194,167.7087248,173.0,68,-0.128026679,0.804177724,0.739308104,700.1936301,26.46117212,77.97969872,79.41885,0.0,-0.163161851,2.946948017,0.339334116,3.15e-06,0.001774287,0.00011976,3.5e-05,0.04777121,14.81537695,1
5578,0.181941,1544,8486.267526,1667,9162.310859,27771.57895,166.6480691,169.0,85.0,54,1.512168736,0.690077002,0.986083249,0.001862954,0.043161955,0.084398632,0.089946,0.0,-0.385573478,1.955394066,0.511405868,3.87582e-05,0.006225608,0.009089,4e-05,1.453512709,0.684960696,0
17510,33.755137,1807,53.53259268,4895,145.0149647,141408.7733,376.043579,223.4,76.0,68,1.175927538,0.413249976,1.683274749,183.8578421,13.55941895,8.2971292,0.0708025,0.0,1.820061774,0.611908905,1.63423018,5.1e-05,0.007138708,0.010442333,1.9e-05,1.460114871,0.683631475,1
18341,33.624302,1874,55.73349894,4895,145.5792302,126672.6805,355.9110571,218.3548387,76.0,68,1.199919215,0.422450597,1.629966431,178.5347667,13.36169026,7.982615,0.072227,0.0,1.776060029,0.597425538,1.673848766,5.56e-05,0.007459255,0.0095414,8e-06,1.278063332,0.781777807,1
3794,33.493331,1806,53.9211821,4827,144.1182425,145425.9929,381.3476011,228.7241379,76.0,68,1.201456132,0.421463613,1.667281838,184.6493835,13.58857548,8.475384552,0.064056,0.0,1.857000073,0.623713984,1.603298988,5.29e-05,0.007271527,0.010360778,2.5e-05,1.421404075,0.701832133,1
1563,9.968273,16242,1629.369501,17754,1781.05074,27061.067,164.5024833,164.2318841,114.0,60,0.916069163,0.633618909,1.001647666,5.294240431,2.300921648,2.123492667,1.683131,0.033041,0.574154709,0.908527967,1.08355526,0.00125985,0.035494359,0.018194846,9.9e-05,0.509823155,1.950791933,0
16800,0.126888,2417,19048.29456,4495,35424.94168,319027.9082,564.8255555,246.8571429,82.0,66,0.875618009,0.3202,2.288066486,0.001634082,0.040423779,0.08912125,0.1105185,0.0,-1.587970043,2.204673891,0.453581822,6.02742e-05,0.007763648,0.0078805,1e-05,1.013763126,0.985171999,0
3143,34.726393,1807,52.0353496,4828,139.0297,145520.371,381.4713239,228.7931034,76.0,68,1.201608828,0.421507708,1.667320029,196.4324854,14.0154374,8.780524345,0.067091,0.0,1.865107688,0.626489498,1.59619595,4.33e-05,0.006583534,0.012325111,5.2e-05,1.864213278,0.534156141,1
21213,177.001326,315,1.779647685,618,3.491499267,319.41,17.87204521,93.3,105.0,105,-1.963961012,-0.654653671,0.191554611,3341.502251,57.80572853,70.8134717,59.0220125,0.0,0.611952803,1.225025157,0.816309766,1.27e-11,3.55903e-06,3.2e-05,2.7e-05,1.404878717,0.111219565,0
12375,0.123367,1032,8365.284071,3635,29464.92984,270099.9648,519.7114246,291.6875,72.0,68,1.268131638,0.430407125,1.781740474,0.001520864,0.03899825,0.074561438,0.0682225,0.0,0.487632458,1.911917523,0.523035114,0.00015576,0.012480382,0.0152922,6e-06,1.224818299,0.816127293,1
19570,120.929239,44312,366.4291644,32741,270.745109,4519.047124,67.2238583,110.0757143,74.5,56,1.587637865,0.804412535,0.610705629,1225.336458,35.00480622,60.26586398,61.9591475,0.0,-0.145118659,1.721645411,0.580839698,0.193410384,0.439784475,0.271213402,2e-06,0.616691625,1.621544035,1
13742,0.365728,1053,2879.188905,3941,10775.76778,224333.8594,473.6389547,312.125,76.0,68,1.495601223,0.515424244,1.517465614,0.012167725,0.110307412,0.121126625,0.0700915,0.0,1.387988096,1.098082373,0.910678492,0.000229681,0.015155241,0.0168652,1.8e-05,1.111641865,0.898610196,1
7752,1.9e-05,93,4894736.842,54,2842105.263,380.25,19.5,73.5,73.5,54,0.0,1.0,0.265306122,9.03e-11,9.5e-06,9.5e-06,9.5e-06,0.0,0.0,1.0,1.0,0.0,0.0,1.9e-05,1.9e-05,-10.0,0.0,0
12229,5.8e-05,105,1810344.828,66,1137931.034,380.25,19.5,85.5,85.5,66,0.0,1.0,0.228070175,8.41e-10,2.9e-05,2.9e-05,2.9e-05,0.0,0.0,1.0,1.0,0.0,0.0,5.8e-05,5.8e-05,-10.0,0.0,0
12950,0.025896,171,6603.336423,105,4054.680259,338.0,18.38477631,92.0,105.0,105,-2.121320344,-0.707106781,0.199834525,0.000148885,0.012201839,0.017256,0.025872,0.0,-2.118369285,1.414213106,0.707107009,0.0,0.0,0.025872,0.025872,-10.0,0.0,0
16397,34.090739,1875,55.00027441,4896,143.6167166,126668.8887,355.90573,218.4193548,76.0,68,1.200480994,0.422638194,1.629460586,183.572016,13.54887508,8.127689581,0.065008,0.0,1.785243763,0.599879291,1.667002037,6.45e-05,0.008033481,0.0098825,2.8e-05,1.226678673,0.812899687,1
19832,33.264264,1807,54.32256069,4829,145.1708055,278334.0048,527.573696,228.8275862,76.0,68,0.869040216,0.30484383,2.305551113,182.2648471,13.50054988,8.403499414,0.064134,0.0,1.853116833,0.622456084,1.60653904,5.31e-05,0.007286274,0.010352333,2.2e-05,1.417779918,0.703829178,1
16518,0.067602,171,2529.510961,171,2529.510961,380.25,19.5,85.5,85.5,66,0.0,1.0,0.228070175,0.000589416,0.024277898,0.02953925,0.0252775,0.0,0.526620957,1.216713644,0.821886074,0.0,0.0,0.02527,0.02527,-10.0,0.0,0
1546,74.671685,669,8.959219281,728,9.749344748,142.3545706,11.93124347,73.52631579,68.0,68,1.389540614,0.463180205,0.162271744,602.0567283,24.5368443,55.03413263,74.281476,0.0,-2.35327858,2.242918118,0.445847752,55.67143976,7.461329624,8.615673,3e-06,1.154709741,0.8660182,1
5164,34.082583,1875,55.01343604,4964,145.6462381,123395.4521,351.2768882,213.71875,76.0,68,1.176155517,0.414825896,1.643640945,179.7739303,13.4079801,7.875464281,0.0625085,0.0,1.748128142,0.587371418,1.702500274,0.000167259,0.012932869,0.0133353,1.4e-05,1.030034384,0.969822144,1
23211,0.058587,171,2918.736238,171,2918.736238,380.25,19.5,85.5,85.5,66,0.0,1.0,0.228070175,0.000476005,0.021817529,0.0224415,0.0155895,0.0,0.942178196,1.028599532,0.972195659,0.0,0.0,0.015576,0.015576,-10.0,0.0,0
5137,0.074807,2110,28205.91656,1836,24543.15773,29005.06633,170.3087383,140.9285714,63.0,60,1.372717082,0.475187429,1.208475588,0.000389774,0.019742696,0.041353143,0.0377325,0.0,0.550174534,2.094604649,0.477417063,3.62868e-05,0.006023854,0.0120678,2.2e-05,1.999683162,0.499167561,0
215,34.062055,1739,51.05387799,4759,139.7155867,322000.2222,567.4506342,240.6666667,76.0,68,0.87056031,0.304284913,2.35782812,199.4654527,14.12322388,9.324792185,0.064998,0.0,1.966929279,0.6602453,1.514588593,2.99e-05,0.005468856,0.013412286,3e-05,2.446999301,0.407749706,1
1904,34.071735,1807,53.03516243,4828,141.7010317,145520.371,381.4713239,228.7931034,76.0,68,1.201608828,0.421507708,1.667320029,191.2372715,13.82885648,8.68551169,0.071535,0.0,1.868696093,0.628071576,1.592175219,0.00020661,0.014373937,0.014099889,1.4e-05,0.97996038,1.019436198,1
12848,0.068115,1032,15150.84783,3635,53365.63165,270099.9648,519.7114246,291.6875,72.0,68,1.268131638,0.430407125,1.781740474,0.000430297,0.020743608,0.044304438,0.049271,0.0,-0.718278497,2.135811559,0.4682061,6.4e-05,0.00800173,0.0098124,1.2e-05,1.224785117,0.815471256,1
5577,7.1e-05,105,1478873.239,66,929577.4648,380.25,19.5,85.5,85.5,66,0.0,1.0,0.228070175,1.26e-09,3.55e-05,3.55e-05,3.55e-05,0.0,0.0,1.0,1.0,0.0,0.0,7.1e-05,7.1e-05,-10.0,0.0,0
23465,177.001157,618,3.491502601,315,1.779649384,319.41,17.87204521,93.3,105.0,105,-1.963961012,-0.654653671,0.191554611,3341.564572,57.80626759,70.8099083,59.015893,0.0,0.612079752,1.22495209,0.816358458,1.09e-07,0.000329489,0.015732333,0.015485,0.750657719,0.020943418,0
3591,33.280069,1876,56.37007543,4895,147.0850316,126668.0499,355.9045517,218.4193548,76.0,68,1.200484968,0.422639593,1.629455192,174.8687437,13.2237946,7.867024484,0.064479,0.0,1.770114945,0.594914298,1.680914382,0.001363615,0.03692716,0.0207256,1.4e-05,0.560877148,1.781717281,1
1307,118.016054,513,4.346866232,381,3.228374336,365.04,19.10601999,89.4,105.0,105,-2.449489743,-0.816496581,0.21371387,2401.432565,49.00441373,53.1151338,59.0080655,0.0,-0.360759241,1.08388469,0.922607367,2.05e-09,4.52941e-05,0.015462333,0.015401,1.354113062,0.002929319,0
19675,33.859963,1807,53.3668628,4829,142.6168127,145617.3151,381.5983688,228.8275862,76.0,68,1.20147987,0.42145774,1.667623975,188.4630813,13.72818565,8.597685207,0.068102,0.0,1.863957137,0.626279789,1.596730436,0.000273211,0.016529105,0.017188375,4.9e-05,1.036920945,0.961644415,1
20258,34.070815,1739,51.04075145,4760,139.7090149,322210.6529,567.6360215,240.7037037,76.0,68,0.870471733,0.304250782,2.35823551,199.4621814,14.12310806,9.32676137,0.069596,0.0,1.966387001,0.660390144,1.514256397,4.5e-05,0.006710854,0.011647875,2.2e-05,1.732398801,0.57614404,1
23525,0.398006,4352,10934.50852,5534,13904.313,13091.26204,114.4170531,141.2285714,105.0,66,0.949908351,0.657494398,0.81015514,0.010769478,0.103776093,0.195450229,0.1753425,0.0,0.581282102,1.883383947,0.530959182,0.000126785,0.011259903,0.016043571,2e-06,1.42466337,0.7018327,0
14932,0.071578,1053,14711.22412,6121,85515.10241,658106.2449,811.2374775,512.4285714,66.0,66,1.650916965,0.550305655,1.583123039,0.000343548,0.018535043,0.041063214,0.0449185,0.0,-0.623999475,2.215436681,0.451378281,0.000109204,0.010450089,0.0131254,0.000115,1.245003759,0.796172987,0
11098,33.913916,6824,201.2153359,9098,268.2674569,187175.8512,432.6382452,224.2535211,148.0,68,0.528757145,0.361164374,1.929237245,88.39408359,9.401812782,4.959376592,2.880091,0.0,0.663473834,0.527491528,1.895765044,0.036891225,0.192070886,0.045033542,1.6e-05,0.23437983,4.265062863,1
12592,137.381816,48751,354.8577346,37464,272.6998455,5447.277867,73.80567639,132.0290965,114.0,60,0.732833734,0.975928953,0.55901069,458.7190029,21.41772637,57.87410155,48.765997,33.46093,1.275780312,1.139858224,0.370074451,6.890014504,2.624883713,0.254254822,0.015611,0.09091596,10.32383062,0
2469,116.006415,1774096,15293.0853,3264771,28143.02123,5363.336873,73.23480643,125.971675,107.0,68,0.777158127,0.791586376,0.581359313,1133.876115,33.67307701,53.92616044,51.003552,4.397577,0.260380877,1.470865981,0.624429344,7.71e-05,0.008782126,0.003950889,2.9e-05,0.446576283,2.222822656,1
18514,100.996917,272146,2694.597103,160016,1584.365194,3415.280506,58.44040131,116.8637101,105.0,66,0.609015844,0.870351828,0.50007313,832.5366783,28.85371169,45.0455157,37.2893505,0.0,0.806429892,1.561168843,0.640545707,0.222606765,0.471812214,0.130395274,9e-06,0.276352052,3.61832297,0
1836,105.743276,544,5.144535148,476,4.501468254,0.0,0.0,68.0,68.0,68,-10.0,-10.0,0.0,1176.182194,34.29551274,55.38847987,60.415989,0.0,-0.439781365,1.615035771,0.619181332,2.46e-09,4.96e-05,0.015320571,0.015278,0.85847954,0.003236781,1
4976,0.02184,128,5860.805861,74,3388.278388,88.88888889,9.428090416,67.33333333,74.0,74,-2.121320344,-0.707106781,0.140021145,0.000105934,0.010292412,0.014555667,0.021827,0.0,-2.119425462,1.414213374,0.707106875,0.0,0.0,0.021827,0.021827,-10.0,0.0,0
16348,33.807778,1807,53.44923881,4827,142.7777951,278339.9073,527.57929,228.7586207,76.0,68,0.868638839,0.304709877,2.306270638,188.2632145,13.72090429,8.594951379,0.064423,0.0,1.865152952,0.626412895,1.596391147,5.31e-05,0.00728533,0.010489444,1.6e-05,1.437607325,0.694539211,1
851,34.063313,1807,53.04827513,4828,141.7360666,145520.371,381.4713239,228.7931034,76.0,68,1.201608828,0.421507708,1.667320029,191.0422169,13.82180223,8.678778414,0.073198,0.0,1.867827423,0.627904977,1.592597664,4.49e-05,0.006703445,0.011668125,1.6e-05,1.738229291,0.574509213,1
12601,0.017276,474,27436.90669,770,44570.50243,11159.44,105.6382506,124.4,89.0,60,1.00531767,0.609627664,0.849182079,5.48061e-05,0.007403116,0.0112964,0.015234,0.015234,-1.595652522,-0.531884174,0.655351754,0.0,0.0,0.01505,0.01505,-10.0,0.0,0
19169,120.006667,400421,3336.656288,198824,1656.774619,21201.27968,145.6065921,183.9303254,173.0,68,0.225202551,0.796188714,0.791639942,1199.45646,34.63316994,60.68841381,61.2178065,0.0,-0.045857138,1.752320504,0.570671859,8.22e-10,2.87e-05,4.47e-05,3.7e-05,0.269599243,0.640964411,1
19998,122.543635,163600,1335.034659,250902,2047.450282,12782.39657,113.0592613,132.7680974,111.0,85,0.577611169,0.422504948,0.851554429,961.765045,31.01233698,51.53821104,49.936103,0.0,0.154981036,1.661861571,0.601734836,0.000558239,0.023627078,0.011504702,8e-06,0.486590092,2.05368882,0
23466,4.106944,498,121.2580449,353,85.95198766,466.29,21.5937491,85.1,78.0,66,0.986396568,0.884515232,0.253745583,3.476093006,1.864428332,2.8647995,4.081635,0.0,-1.957976307,1.536556515,0.65080587,3.059642535,1.749183391,1.02665975,1e-05,0.586930882,1.703761534,0
20035,107.912889,68198,631.9727016,80724,748.0478073,9996.809037,99.98404391,141.5608365,114.0,114,0.826957045,0.275652348,0.706297352,1051.454179,32.42613419,67.39023212,80.8147475,87.955787,-1.242008865,-0.634227773,0.481169647,8.1116e-05,0.009006441,0.009476989,0.015185,-0.633769882,0.950348306,0
3544,121.245888,16154,133.2333844,27631,227.8922647,76576.22388,276.7240934,164.6052632,72.0,68,1.00394507,0.349103188,1.681137578,462.0396121,21.4951067,29.78238142,28.5949935,0.0,0.165719752,1.385542386,0.721739017,0.029866579,0.1728195,0.070660649,0.026566,0.255148577,2.445767215,1
7865,30.09523,1713,56.91931911,4512,149.924091,157696.0,397.1095567,249.0,85.0,54,1.238952807,0.491048369,1.594817497,144.3438999,12.01432062,6.05416144,0.045999,0.033608,1.500250234,0.501114764,1.984473116,4.88649e-05,0.006990346,0.010885,8e-06,1.556003022,0.642199937,0
13767,14.518979,676,46.55974776,1291,88.91809817,13643.26644,116.8043939,115.7058824,85.0,60,0.788648817,0.476915983,1.009493999,21.73453028,4.662030703,12.77991759,14.480611,0.0,-1.094390097,2.74127701,0.364793487,0.000131938,0.011486445,0.019717,3.8e-05,1.713236813,0.58256554,0
10083,15.118983,112,7.407905677,124,8.201609857,9.0,3.0,59.0,59.0,56,0.0,1.0,0.050847458,57.0327903,7.552005714,7.5594885,7.5594855,0.0,1.19e-06,1.000990834,0.999010146,3.6e-11,6e-06,0.014979,0.014973,1.0,0.000400561,1
14018,1.323695,6001,4533.521695,6804,5140.156909,17682.10716,132.9740845,139.1847826,85.0,60,1.22245134,0.595490338,0.955378038,0.181186763,0.425660385,0.574822783,0.5026165,0.0,0.508900653,1.350425839,0.740507158,4.99078e-05,0.007064545,0.014892556,0.015195,-0.042811598,0.474367517,0
1519,177.001628,279,1.576256688,534,3.016921404,319.41,17.87204521,81.3,93.0,93,-1.963961012,-0.654653671,0.219828354,3341.607884,57.80664222,70.8099009,59.015959,0.0,0.612071976,1.224944023,0.816363834,2.02e-11,4.49691e-06,2.83333e-05,2.2e-05,1.408373702,0.15871456,0
2717,34.070866,1875,55.03235521,4964,145.696326,123395.4521,351.2768882,213.71875,76.0,68,1.176155517,0.414825896,1.643640945,179.4806332,13.39703822,7.868092906,0.0676875,0.0,1.746745499,0.587300922,1.70270463,5.56e-05,0.00745777,0.0093805,2.5e-05,1.254463514,0.795029019,1
298,7.254249,1701,234.4832663,1188,163.7660907,15472.75992,124.3895491,125.6086957,66.0,54,1.437629514,0.575680965,0.990294091,8.845740607,2.97417898,1.608025348,0.051221,0.0,1.570320103,0.54066193,1.849584638,0.000271393,0.016474018,0.016824714,7.3e-05,1.016856649,0.979155858,0
13178,29.821569,11045,370.3695134,11194,375.3658971,32693.14301,180.8124526,149.2550336,114.0,60,0.584943676,0.493633222,1.211432863,39.96586942,6.321856485,5.43926204,3.400375,0.0,0.967541914,0.86038999,1.162263638,0.000100896,0.010044724,0.014267767,5e-05,1.415446278,0.704015131,0
7544,0.126227,2022,16018.75985,2217,17563.59574,30949.95085,175.9259812,184.3043478,97.0,66,1.488768411,0.672466608,0.954540591,0.000998765,0.031603247,0.071835522,0.077739,0.0,-0.560399214,2.273042443,0.439938991,8.60932e-05,0.009278644,0.013303667,2.5e-05,1.431099978,0.697450097,0
8378,30.102581,1647,54.71291648,1383,45.94290436,16422.88847,128.151818,131.7391304,66.0,60,1.538935571,0.559797992,0.972769576,153.5718694,12.39241177,6.577210087,0.059828,0.0,1.577751501,0.53074496,1.884144128,0.00027913,0.01670719,0.01955,0.000271,1.153934309,0.854587735,0
6365,52.71652,36183,686.3692823,22560,427.9493411,8116.500768,90.0916243,120.375,87.0,87,1.111368574,0.370456191,0.748424709,257.2270134,16.03829833,23.78637608,27.8269725,0.0,-0.755802704,1.483098493,0.674264053,6.37e-10,2.52e-05,2.81e-05,2e-06,1.034912649,0.897555343,1
19592,33.147593,1739,52.46233113,4759,143.5700022,322000.2222,567.4506342,240.6666667,76.0,68,0.87056031,0.304284913,2.35782812,188.6708049,13.73574916,8.97131637,0.066556,0.0,1.944872522,0.653136299,1.531073991,4.57e-05,0.006756939,0.011732875,3.1e-05,1.731830851,0.575897958,1
22547,177.001458,618,3.491496663,381,2.152524642,351.9669421,18.76078202,90.81818182,105.0,105,-2.267786838,-0.755928946,0.206575177,3451.372929,58.74838661,64.38376364,59.0254,0.0,0.273626083,1.095923945,0.912472078,6.36e-10,2.52234e-05,0.024910667,0.024875,1.414028314,0.001012556,0
9530,59.016143,342,5.795024592,276,4.676686513,372.4897959,19.29999471,88.28571429,105.0,105,-2.598076211,-0.866025404,0.218608354,852.155996,29.19171108,25.30322571,0.058779,0.0,2.594343988,0.86679488,1.153675481,5.04e-09,7.1e-05,0.015609,0.015538,1.0,0.004548658,0
21260,120.160638,250951,2088.462613,55147,458.943968,239785.2692,489.6787409,380.7189055,94.0,68,1.756573534,0.638620547,1.286194969,1252.22151,35.386742,57.2601709,56.5743845,0.0,0.058139266,1.618124972,0.617999238,0.094160383,0.306855638,0.123734471,1e-05,0.403200905,2.479952719,1
6712,118.025662,513,4.346512371,381,3.228111527,365.04,19.10601999,89.4,105.0,105,-2.449489743,-0.816496581,0.21371387,2401.401682,49.00409863,53.1218069,59.0128205,0.0,-0.360644136,1.084027834,0.922485538,1.81e-09,4.24971e-05,0.02498,0.024923,1.341269295,0.001701243,0
11451,177.001069,618,3.491504337,381,2.152529373,351.9669421,18.76078202,90.81818182,105.0,105,-2.267786838,-0.755928946,0.206575177,3451.832309,58.7522962,64.37991345,59.025291,0.0,0.273416843,1.095785486,0.912587375,1.4e-09,3.74195e-05,0.024947333,0.024905,1.131316141,0.001499942,0
17203,59.01584,342,5.795054345,276,4.676710524,372.4897959,19.29999471,88.28571429,105.0,105,-2.598076211,-0.866025404,0.218608354,852.1478213,29.19157107,25.30314643,0.058994,0.0,2.594326188,0.866796322,1.153673562,1.32e-10,1.15e-05,0.0155035,0.015492,1.0,0.000741768,0
11340,120.030455,202551,1687.496727,368465,3069.762587,16494.67886,128.4316116,171.9927711,174.0,68,-0.046886329,0.809713199,0.7467268,1189.239255,34.48534841,60.38324437,60.4512355,0.0,-0.005914784,1.750982581,0.571107909,2.03e-05,0.004502276,0.016409602,0.015295,0.247564198,0.274368393,1
5474,59.015944,342,5.795044132,276,4.676702282,372.4897959,19.29999471,88.28571429,105.0,105,-2.598076211,-0.866025404,0.218608354,852.1494099,29.19159828,25.30320271,0.059159,0.0,2.594312597,0.866797442,1.153672071,5.06e-10,2.25e-05,0.0155205,0.015498,1.0,0.001449696,0
14496,120.065207,303864,2530.824771,153140,1275.473585,11055.44126,105.1448585,133.4318248,87.0,56,1.324795872,0.736429968,0.788004351,1213.497996,34.83529814,60.14123723,60.416826,63.525889,-0.023733579,-0.097161556,0.579224834,6.64e-09,8.15e-05,2.64e-05,3e-06,0.287227033,3.086098287,1
